"Date","Value","Country"
"1942-10-01","14.897","Afghanistan"
"1942-11-01","10.538","Afghanistan"
"1942-12-01","1.781","Afghanistan"
"1943-01-01","-0.587","Afghanistan"
"1943-02-01","3.266","Afghanistan"
"1943-03-01","7.17","Afghanistan"
"1943-04-01","13.315","Afghanistan"
"1943-05-01","19.019","Afghanistan"
"1943-06-01","23.88","Afghanistan"
"1943-07-01","26.789","Afghanistan"
"1943-08-01","25.294","Afghanistan"
"1943-09-01","20.038","Afghanistan"
"1943-10-01","13.159","Afghanistan"
"1943-11-01","7.862","Afghanistan"
"1943-12-01","5.289","Afghanistan"
"1944-01-01","2.058","Afghanistan"
"1944-02-01","3.957","Afghanistan"
"1944-03-01","10.485","Afghanistan"
"1944-04-01","14.621","Afghanistan"
"1944-05-01","20.997","Afghanistan"
"1944-06-01","25.166","Afghanistan"
"1944-07-01","28.425","Afghanistan"
"1944-08-01","25.308","Afghanistan"
"1944-09-01","19.444","Afghanistan"
"1944-10-01","13.804","Afghanistan"
"1944-11-01","8.532","Afghanistan"
"1944-12-01","-1.296","Afghanistan"
"1945-01-01","-1.013","Afghanistan"
"1945-02-01","1.966","Afghanistan"
"1945-03-01","8.186","Afghanistan"
"1945-04-01","13.789","Afghanistan"
"1945-05-01","19.275","Afghanistan"
"1945-06-01","25.14","Afghanistan"
"1945-07-01","26.617","Afghanistan"
"1945-08-01","26.011","Afghanistan"
"1945-09-01","21.097","Afghanistan"
"1945-10-01","14.577","Afghanistan"
"1945-11-01","8.435","Afghanistan"
"1945-12-01","2.315","Afghanistan"
"1946-01-01","0.377","Afghanistan"
"1946-02-01","5.625","Afghanistan"
"1946-03-01","9.102","Afghanistan"
"1946-04-01","17.556","Afghanistan"
"1946-05-01","23.195","Afghanistan"
"1946-06-01","25.47","Afghanistan"
"1946-07-01","26.931","Afghanistan"
"1946-08-01","25.254","Afghanistan"
"1946-09-01","20.584","Afghanistan"
"1946-10-01","16.232","Afghanistan"
"1946-11-01","5.434","Afghanistan"
