unix,ds,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount,Value
1.58207E+12,2020-02-19,NEO/USDT,15.508,15.536,13.7,14.043,790599.366,11770247.93,30000,14.618
1.58216E+12,2020-02-20,NEO/USDT,14.037,14.398,13.4,14.03,782044.004,10911091.56,34512,13.899
1.58224E+12,2020-02-21,NEO/USDT,14.035,14.33,13.705,14.017,540433.804,7604312.588,19289,14.0175
1.58233E+12,2020-02-22,NEO/USDT,14.017,14.079,13.5,13.72,388715.701,5340626.853,13506,13.7895
1.58242E+12,2020-02-23,NEO/USDT,13.714,14.473,13.705,14.294,471023.838,6680446.187,14847,14.089
1.5825E+12,2020-02-24,NEO/USDT,14.292,14.442,12.988,13.361,732592.708,9963748.223,22535,13.715
1.58259E+12,2020-02-25,NEO/USDT,13.369,13.503,12.306,12.393,695342.225,8993197.048,22173,12.9045
1.58268E+12,2020-02-26,NEO/USDT,12.378,12.533,10.76,11.007,1528773.39,17428564.66,43107,11.6465
1.58276E+12,2020-02-27,NEO/USDT,10.983,11.706,10.4,11.51,844120.08,9406103.615,24358,11.053
1.58285E+12,2020-02-28,NEO/USDT,11.504,11.663,10.631,11.311,767804.607,8518123.599,19715,11.147
1.58293E+12,2020-02-29,NEO/USDT,11.305,11.531,10.911,11.103,491078.455,5511880.378,14140,11.221
1.58302E+12,2020-03-01,NEO/USDT,11.087,11.868,11.052,11.31,779451.219,8931657.05,20059,11.46
1.58311E+12,2020-03-02,NEO/USDT,11.308,12.211,11.183,12.088,621793.688,7300689.662,17155,11.697
1.58319E+12,2020-03-03,NEO/USDT,12.088,12.092,11.349,11.556,559593.484,6529710.078,15576,11.7205
1.58328E+12,2020-03-04,NEO/USDT,11.557,12.055,11.49,11.755,351169.446,4135918.333,10565,11.7725
1.58337E+12,2020-03-05,NEO/USDT,11.76,12.387,11.754,12.073,509714.211,6191591.586,14016,12.0705
1.58345E+12,2020-03-06,NEO/USDT,12.055,12.385,11.927,12.377,374988.04,4556014.431,11168,12.156
1.58354E+12,2020-03-07,NEO/USDT,12.373,12.45,11.549,11.589,475034.736,5718393.421,13238,11.9995
1.58363E+12,2020-03-08,NEO/USDT,11.592,11.592,9.884,10.05,824820.018,8851368.286,22381,10.738
1.58371E+12,2020-03-09,NEO/USDT,10.053,10.345,9.389,9.902,1065184.461,10490892.7,28521,9.867
1.5838E+12,2020-03-10,NEO/USDT,9.901,10.19,9.582,9.87,730960.309,7227544.538,17040,9.886
1.58388E+12,2020-03-11,NEO/USDT,9.858,9.998,8.77,9.43,902242.977,8528489.387,19744,9.384
1.58397E+12,2020-03-12,NEO/USDT,9.436,9.585,5.43,5.706,2939317.592,20326056.8,82649,7.5075
1.58406E+12,2020-03-13,NEO/USDT,5.687,6.773,3.89,6.216,2717799.359,15561838.96,98459,5.3315
1.58414E+12,2020-03-14,NEO/USDT,6.23,6.269,5.651,5.752,592554.218,3577002.881,22000,5.96
1.58423E+12,2020-03-15,NEO/USDT,5.753,6.4,5.674,5.979,698520.267,4202239.047,23786,6.037
1.58432E+12,2020-03-16,NEO/USDT,5.979,5.979,4.904,5.394,1244540.967,6580220.9,41844,5.4415
1.5844E+12,2020-03-17,NEO/USDT,5.399,5.895,5.319,5.626,647732.849,3660130.97,21995,5.607
1.58449E+12,2020-03-18,NEO/USDT,5.631,5.742,5.34,5.726,640712.051,3552666.311,17785,5.541
1.58458E+12,2020-03-19,NEO/USDT,5.718,6.82,5.671,6.472,1340815.003,8347937.447,29771,6.2455
1.58466E+12,2020-03-20,NEO/USDT,6.462,7.2,5.701,6.273,1871897.66,12241011.12,47690,6.4505
1.58475E+12,2020-03-21,NEO/USDT,6.278,6.441,5.862,6.236,932710.154,5730235.508,28080,6.1515
1.58484E+12,2020-03-22,NEO/USDT,6.226,6.468,5.862,5.947,802111.592,4914060.244,27289,6.165
1.58492E+12,2020-03-23,NEO/USDT,5.942,6.693,5.832,6.683,945219.246,5962394.565,25939,6.2625
1.58501E+12,2020-03-24,NEO/USDT,6.678,6.978,6.525,6.897,884719.436,5990610.482,26717,6.7515
1.58509E+12,2020-03-25,NEO/USDT,6.89,7.094,6.609,6.93,654530.313,4490507.379,19441,6.8515
1.58518E+12,2020-03-26,NEO/USDT,6.936,7.05,6.72,7.03,347307.661,2378817.272,12189,6.885
1.58527E+12,2020-03-27,NEO/USDT,7.03,7.163,6.421,6.503,366841.818,2528402.532,12212,6.792
1.58535E+12,2020-03-28,NEO/USDT,6.502,6.707,6.225,6.628,592612.671,3804911.628,17647,6.466
1.58544E+12,2020-03-29,NEO/USDT,6.623,6.679,6.13,6.179,410248.693,2608308.431,12824,6.4045
1.58553E+12,2020-03-30,NEO/USDT,6.192,6.754,6.171,6.568,405132.857,2640783.294,12143,6.4625
1.58561E+12,2020-03-31,NEO/USDT,6.58,6.95,6.514,6.772,496543.315,3346208.038,11885,6.732
1.5857E+12,2020-04-01,NEO/USDT,6.774,6.84,6.401,6.812,584161.48,3867874.769,12321,6.6205
1.58579E+12,2020-04-02,NEO/USDT,6.824,7.35,6.768,6.976,883506.775,6167534.483,19780,7.059
1.58587E+12,2020-04-03,NEO/USDT,6.978,7.236,6.86,7.02,415225.98,2922765.996,12101,7.048
1.58596E+12,2020-04-04,NEO/USDT,7.018,7.29,6.866,7.188,391297.512,2759868.116,11721,7.078
1.58604E+12,2020-04-05,NEO/USDT,7.198,7.243,6.89,7.017,271886.832,1914499.619,7099,7.0665
1.58613E+12,2020-04-06,NEO/USDT,7.018,7.846,7.007,7.823,721498.396,5419056.037,17584,7.4265
1.58622E+12,2020-04-07,NEO/USDT,7.818,8.16,7.458,7.721,898272.852,7065244.469,20603,7.809
1.5863E+12,2020-04-08,NEO/USDT,7.72,8.03,7.651,7.995,475242.689,3750956.231,12474,7.8405
1.58639E+12,2020-04-09,NEO/USDT,8.001,8.151,7.792,8.019,448120.617,3588342.713,11701,7.9715
1.58648E+12,2020-04-10,NEO/USDT,8.025,8.025,7.1,7.299,640460.972,4778468.083,19675,7.5625
1.58656E+12,2020-04-11,NEO/USDT,7.302,7.536,7.139,7.306,282561.586,2071785.083,10002,7.3375
1.58665E+12,2020-04-12,NEO/USDT,7.297,7.732,7.177,7.356,367512.298,2752190.026,11105,7.4545
1.58674E+12,2020-04-13,NEO/USDT,7.361,7.361,7.007,7.281,365451.7,2625017.085,11164,7.184
1.58682E+12,2020-04-14,NEO/USDT,7.285,7.431,7.142,7.257,327038.201,2385341.492,10481,7.2865
1.58691E+12,2020-04-15,NEO/USDT,7.252,7.376,6.965,6.993,319211.361,2284280.906,12482,7.1705
1.587E+12,2020-04-16,NEO/USDT,6.988,7.706,6.813,7.616,766669.279,5659571.86,24554,7.2595
1.58708E+12,2020-04-17,NEO/USDT,7.617,7.664,7.428,7.468,276405.07,2082005.903,9868,7.546
1.58717E+12,2020-04-18,NEO/USDT,7.459,7.939,7.456,7.877,383653.22,2968450.785,11994,7.6975
1.58725E+12,2020-04-19,NEO/USDT,7.879,7.91,7.45,7.614,449485.134,3447267.563,12656,7.68
1.58734E+12,2020-04-20,NEO/USDT,7.608,7.817,7.118,7.205,586309.215,4376639.521,16433,7.4675
1.58743E+12,2020-04-21,NEO/USDT,7.207,7.35,7.136,7.227,258030.007,1871651.182,8481,7.243
1.58751E+12,2020-04-22,NEO/USDT,7.227,7.631,7.201,7.534,420138.458,3119347.914,12111,7.416
1.5876E+12,2020-04-23,NEO/USDT,7.536,8.02,7.404,7.854,674723.314,5230979.553,19733,7.712
1.58769E+12,2020-04-24,NEO/USDT,7.847,8.298,7.827,8.07,692939.476,5630226.133,19510,8.0625
1.58777E+12,2020-04-25,NEO/USDT,8.074,8.615,7.914,8.428,724063.739,6060974.729,19752,8.2645
1.58786E+12,2020-04-26,NEO/USDT,8.431,8.687,8.295,8.631,509487.02,4333819.032,16594,8.491
1.58795E+12,2020-04-27,NEO/USDT,8.631,8.676,8.145,8.426,380481.38,3195657.722,16471,8.4105
1.58803E+12,2020-04-28,NEO/USDT,8.427,8.6,8.252,8.457,320153.247,2700666.924,12640,8.426
1.58812E+12,2020-04-29,NEO/USDT,8.459,9.38,8.459,9.207,928595.897,8317676.399,33409,8.9195
1.5882E+12,2020-04-30,NEO/USDT,9.204,9.641,8.617,8.897,919550.858,8408477.943,38770,9.129
1.58829E+12,2020-05-01,NEO/USDT,8.896,9.398,8.883,9.011,486684.584,4450618.724,19004,9.1405
1.58838E+12,2020-05-02,NEO/USDT,9.01,9.265,8.928,9.225,300686.565,2735223.942,12167,9.0965
1.58846E+12,2020-05-03,NEO/USDT,9.233,9.319,8.697,9.069,457269.971,4126377.025,16017,9.008
1.58855E+12,2020-05-04,NEO/USDT,9.078,9.134,8.61,9.005,446498.175,3971954.733,14201,8.872
1.58864E+12,2020-05-05,NEO/USDT,9,9.185,8.845,9.101,307640.716,2775985.525,12085,9.015
1.58872E+12,2020-05-06,NEO/USDT,9.111,9.488,8.99,9.148,637971.447,5919908.687,26578,9.239
1.58881E+12,2020-05-07,NEO/USDT,9.15,9.94,9.001,9.891,920851.299,8827777.101,30766,9.4705
1.5889E+12,2020-05-08,NEO/USDT,9.891,11.828,9.785,11.301,1453862.315,15687732.17,49756,10.8065
1.58898E+12,2020-05-09,NEO/USDT,11.294,11.65,10.72,10.994,1513657.85,16987458.51,52877,11.185
1.58907E+12,2020-05-10,NEO/USDT,10.984,11.06,9.362,9.725,1800078.22,17947498.35,52128,10.211
1.58916E+12,2020-05-11,NEO/USDT,9.708,10.216,9.256,9.629,955644.814,9312169.538,33069,9.736
1.58924E+12,2020-05-12,NEO/USDT,9.602,10.199,9.567,10.001,566131.999,5627356.742,18425,9.883
1.58933E+12,2020-05-13,NEO/USDT,10.001,10.477,9.812,10.285,543025.438,5510481.8,15971,10.1445
1.58941E+12,2020-05-14,NEO/USDT,10.285,10.562,9.91,10.186,623168.739,6400187.06,22341,10.236
1.5895E+12,2020-05-15,NEO/USDT,10.19,10.254,9.8,10.033,391920.192,3948278.045,17057,10.027
1.58959E+12,2020-05-16,NEO/USDT,10.026,10.173,9.875,10.008,314474.531,3154316.267,11942,10.024
1.58967E+12,2020-05-17,NEO/USDT,10.005,10.433,9.967,10.156,458253.977,4697993.121,18773,10.2
1.58976E+12,2020-05-18,NEO/USDT,10.149,10.54,10.149,10.245,515636.612,5337527.583,16946,10.3445
1.58985E+12,2020-05-19,NEO/USDT,10.246,10.333,9.94,10.328,374564.919,3801020.534,14417,10.1365
1.58993E+12,2020-05-20,NEO/USDT,10.314,10.413,9.951,10.14,327109.437,3339216.202,13568,10.182
1.59002E+12,2020-05-21,NEO/USDT,10.135,10.203,9.201,9.537,433911.106,4201461.936,17510,9.702
1.59011E+12,2020-05-22,NEO/USDT,9.538,10.644,9.382,10.388,956846.136,9735705.338,31374,10.013
1.59019E+12,2020-05-23,NEO/USDT,10.38,10.499,10.104,10.203,452774.503,4643290.293,14482,10.3015
1.59028E+12,2020-05-24,NEO/USDT,10.194,10.322,9.613,9.631,508818.391,5076990.556,16725,9.9675
1.59036E+12,2020-05-25,NEO/USDT,9.631,9.967,9.546,9.923,372364.985,3653120.799,15853,9.7565
1.59045E+12,2020-05-26,NEO/USDT,9.912,10.155,9.577,9.935,565348.156,5609662.605,19914,9.866
1.59054E+12,2020-05-27,NEO/USDT,9.934,10.24,9.858,10.009,387313.905,3889246.234,14449,10.049
1.59062E+12,2020-05-28,NEO/USDT,10.02,10.439,9.908,10.429,465146.579,4722054.608,15665,10.1735
1.59071E+12,2020-05-29,NEO/USDT,10.421,10.487,10.053,10.242,334535.744,3432027.047,12690,10.27
1.5908E+12,2020-05-30,NEO/USDT,10.234,11.15,10.14,11.03,799316.806,8570803.325,26451,10.645
1.59088E+12,2020-05-31,NEO/USDT,11.034,11.85,10.504,10.945,1344438.365,15228321.18,44459,11.177
1.59097E+12,2020-06-01,NEO/USDT,10.944,12.715,10.871,12.413,1975864.767,23726646.22,62029,11.793
1.59106E+12,2020-06-02,NEO/USDT,12.406,13.2,11.255,12.135,2017869.823,25053708.35,58383,12.2275
1.59114E+12,2020-06-03,NEO/USDT,12.103,12.528,11.671,12.393,730048.044,8915130.705,26825,12.0995
1.59123E+12,2020-06-04,NEO/USDT,12.393,12.477,11.739,12.164,698462.436,8501151.885,21400,12.108
1.59132E+12,2020-06-05,NEO/USDT,12.167,12.251,11.795,11.803,302340.372,3638515.277,11762,12.023
1.5914E+12,2020-06-06,NEO/USDT,11.802,11.925,11.485,11.813,336430.9,3951114.756,12722,11.705
1.59149E+12,2020-06-07,NEO/USDT,11.799,11.982,11.27,11.776,376839.567,4386883.216,12704,11.626
1.59157E+12,2020-06-08,NEO/USDT,11.773,11.82,11.501,11.656,203374.443,2372575.639,9299,11.6605
1.59166E+12,2020-06-09,NEO/USDT,11.64,12.186,11.443,12.026,438707.152,5178746.784,16590,11.8145
1.59175E+12,2020-06-10,NEO/USDT,12.038,12.28,11.75,11.935,441173.611,5294398.772,16381,12.015
1.59183E+12,2020-06-11,NEO/USDT,11.936,11.996,10.374,10.679,983798.204,11098217.79,32542,11.185
1.59192E+12,2020-06-12,NEO/USDT,10.681,11.219,10.51,10.917,443221.163,4859177.23,17614,10.8645
1.59201E+12,2020-06-13,NEO/USDT,10.921,11.122,10.744,11.08,306550.782,3359310.32,11748,10.933
1.59209E+12,2020-06-14,NEO/USDT,11.078,11.089,10.446,10.615,275271.027,2972476.248,11902,10.7675
1.59218E+12,2020-06-15,NEO/USDT,10.611,10.641,9.718,10.43,732171.957,7472009.945,23481,10.1795
1.59227E+12,2020-06-16,NEO/USDT,10.43,10.668,10.363,10.56,315546.21,3320884.562,15077,10.5155
1.59235E+12,2020-06-17,NEO/USDT,10.586,10.89,10.277,10.588,380844.134,4049516.836,14953,10.5835
1.59244E+12,2020-06-18,NEO/USDT,10.588,10.633,10.234,10.413,265533.413,2781999.189,10905,10.4335
1.59252E+12,2020-06-19,NEO/USDT,10.404,10.453,10.134,10.268,265460.755,2730992.077,10051,10.2935
1.59261E+12,2020-06-20,NEO/USDT,10.265,10.364,10.036,10.264,257832.851,2630061.286,8382,10.2
1.5927E+12,2020-06-21,NEO/USDT,10.266,10.62,10.18,10.298,359397.308,3735891.851,11742,10.4
1.59278E+12,2020-06-22,NEO/USDT,10.296,10.862,10.25,10.8,462273.529,4937739.949,15598,10.556
1.59287E+12,2020-06-23,NEO/USDT,10.795,11.3,10.616,10.941,574854.45,6285655.352,18323,10.958
1.59296E+12,2020-06-24,NEO/USDT,10.941,11.207,10.259,10.491,673476.168,7190071.547,22367,10.733
1.59304E+12,2020-06-25,NEO/USDT,10.47,10.527,9.903,10.335,397649.024,4097128.727,13579,10.215
1.59313E+12,2020-06-26,NEO/USDT,10.334,10.39,9.978,10.196,391454.32,3992977.99,11923,10.184
1.59322E+12,2020-06-27,NEO/USDT,10.192,10.31,9.309,9.703,356137.486,3517841.603,13830,9.8095
1.5933E+12,2020-06-28,NEO/USDT,9.703,10.221,9.58,10.045,293127.456,2916024.64,12263,9.9005
1.59339E+12,2020-06-29,NEO/USDT,10.05,10.293,9.914,10.213,289510.149,2921123.205,11730,10.1035
1.59348E+12,2020-06-30,NEO/USDT,10.221,10.262,9.982,10.034,183471.055,1855888.208,8481,10.122
1.59356E+12,2020-07-01,NEO/USDT,10.034,10.26,9.907,10.138,283396.911,2859487.258,10049,10.0835
1.59365E+12,2020-07-02,NEO/USDT,10.15,10.297,9.66,9.922,399810.85,3984472.376,16376,9.9785
1.59373E+12,2020-07-03,NEO/USDT,9.924,10.025,9.732,9.78,212150.978,2102168.823,8193,9.8785
1.59382E+12,2020-07-04,NEO/USDT,9.772,10.004,9.753,9.973,237696.203,2353960.549,8020,9.8785
1.59391E+12,2020-07-05,NEO/USDT,9.964,10.142,9.614,10.07,385945.662,3800655.777,13925,9.878
1.59399E+12,2020-07-06,NEO/USDT,10.068,10.599,10.058,10.575,616865.704,6325156.238,17977,10.3285
1.59408E+12,2020-07-07,NEO/USDT,10.579,10.666,10.257,10.56,533419.576,5567707.571,16631,10.4615
1.59417E+12,2020-07-08,NEO/USDT,10.571,11.298,10.45,11.08,1128242.031,12356395.81,35838,10.874
1.59425E+12,2020-07-09,NEO/USDT,11.075,11.298,10.402,10.768,792500.128,8635717.855,22964,10.85
1.59434E+12,2020-07-10,NEO/USDT,10.768,10.77,10.304,10.499,680467.899,7153801.758,25363,10.537
1.59443E+12,2020-07-11,NEO/USDT,10.508,10.922,10.388,10.741,679243.56,7248151.408,21763,10.655
1.59451E+12,2020-07-12,NEO/USDT,10.737,10.95,10.444,10.797,501296.658,5357176.849,15969,10.697
1.5946E+12,2020-07-13,NEO/USDT,10.801,11.252,10.3,10.677,824056.277,9007196.415,28784,10.776
1.59468E+12,2020-07-14,NEO/USDT,10.665,11.02,10.33,10.83,559168.396,6005790.098,19525,10.675
1.59477E+12,2020-07-15,NEO/USDT,10.824,11.382,10.823,10.989,752224.656,8343537.482,24157,11.1025
1.59486E+12,2020-07-16,NEO/USDT,11.004,11.043,10.318,10.694,682079.143,7242499.223,26590,10.6805
1.59494E+12,2020-07-17,NEO/USDT,10.7,10.776,10.511,10.591,241254.779,2564234.878,9144,10.6435
1.59503E+12,2020-07-18,NEO/USDT,10.581,10.694,10.468,10.545,262911.642,2779800.836,8676,10.581
1.59512E+12,2020-07-19,NEO/USDT,10.545,10.667,10.406,10.651,240426.861,2534044.352,8039,10.5365
1.5952E+12,2020-07-20,NEO/USDT,10.653,10.71,10.32,10.386,263481.991,2776472.033,8930,10.515
1.59529E+12,2020-07-21,NEO/USDT,10.378,11.48,10.325,11.184,1007967.044,11077761.77,33519,10.9025
1.59538E+12,2020-07-22,NEO/USDT,11.175,11.713,11,11.559,705713.612,7975010.539,25101,11.3565
1.59546E+12,2020-07-23,NEO/USDT,11.566,11.712,11.33,11.432,501776.302,5769141.719,16069,11.521
1.59555E+12,2020-07-24,NEO/USDT,11.44,11.44,11,11.101,536352.063,5977170.094,15417,11.22
1.59564E+12,2020-07-25,NEO/USDT,11.092,11.664,11.076,11.608,623304.444,7138278.915,20614,11.37
1.59572E+12,2020-07-26,NEO/USDT,11.601,11.925,11.42,11.62,645150.565,7527363.916,23992,11.6725
1.59581E+12,2020-07-27,NEO/USDT,11.62,11.86,10.76,11.619,1355198.683,15395424.64,48156,11.31
1.59589E+12,2020-07-28,NEO/USDT,11.629,12.05,11.301,11.738,1001908.274,11724505.9,38840,11.6755
1.59598E+12,2020-07-29,NEO/USDT,11.734,12.267,11.605,11.67,800589.32,9545530.499,29095,11.936
1.59607E+12,2020-07-30,NEO/USDT,11.665,11.899,11.465,11.774,491197.97,5745842.13,18756,11.682
1.59615E+12,2020-07-31,NEO/USDT,11.775,12.722,11.579,12.245,639269.078,7628720.932,32598,12.1505
1.59624E+12,2020-08-01,NEO/USDT,12.247,13.496,11,13.396,1691990.795,21502892.22,77500,12.248
1.59633E+12,2020-08-02,NEO/USDT,13.394,13.765,11.1,12.16,1346651.433,16891545.97,60111,12.4325
1.59641E+12,2020-08-03,NEO/USDT,12.164,12.771,12.012,12.4,797852.109,9989023.057,35304,12.3915
1.5965E+12,2020-08-04,NEO/USDT,12.391,12.785,12.3,12.561,511142.9,6424022.799,19980,12.5425
1.59659E+12,2020-08-05,NEO/USDT,12.561,12.95,12.379,12.868,622996.069,7939099.039,25054,12.6645
1.59667E+12,2020-08-06,NEO/USDT,12.866,13.27,12.736,12.951,744463.328,9671347.231,33003,13.003
1.59676E+12,2020-08-07,NEO/USDT,12.953,13.5,12.5,12.856,869896.407,11327019.3,35544,13
1.59684E+12,2020-08-08,NEO/USDT,12.85,13.155,12.68,13.123,338992.349,4381499.49,14468,12.9175
1.59693E+12,2020-08-09,NEO/USDT,13.123,13.369,12.76,12.997,410367.398,5347492.91,20459,13.0645
1.59702E+12,2020-08-10,NEO/USDT,12.997,15.4,12.997,14.526,1862106.075,26931601.88,76373,14.1985
1.5971E+12,2020-08-11,NEO/USDT,14.532,14.634,13.272,13.686,898260.807,12543906.83,38678,13.953
1.59719E+12,2020-08-12,NEO/USDT,13.686,14.624,13.315,14.344,848679.339,11945686.21,35765,13.9695
1.59728E+12,2020-08-13,NEO/USDT,14.329,14.989,13.498,14.545,1101419.713,15685943.93,44847,14.2435
1.59736E+12,2020-08-14,NEO/USDT,14.545,15.85,14.233,14.813,1039169.966,15720690.5,42352,15.0415
1.59745E+12,2020-08-15,NEO/USDT,14.813,15.531,14.732,15.103,658525.604,9913224.676,27784,15.1315
1.59754E+12,2020-08-16,NEO/USDT,15.101,15.749,14.615,15.49,710473.532,10792464.42,28447,15.182
1.59762E+12,2020-08-17,NEO/USDT,15.499,16.956,15.228,16.56,1297237.309,21054370.23,65114,16.092
1.59771E+12,2020-08-18,NEO/USDT,16.56,17.578,16.01,16.12,968575.523,16145800.17,51395,16.794
1.5978E+12,2020-08-19,NEO/USDT,16.119,17.08,15.465,15.834,987213.085,15934016.83,56665,16.2725
1.59788E+12,2020-08-20,NEO/USDT,15.825,17.949,15.807,17.842,915874.788,15538828.53,46172,16.878
1.59797E+12,2020-08-21,NEO/USDT,17.842,19.854,16.361,16.387,2428489.231,44656811.58,124548,18.1075
1.59805E+12,2020-08-22,NEO/USDT,16.368,19.191,15.623,18.936,1969925.069,34684331.23,100604,17.407
1.59814E+12,2020-08-23,NEO/USDT,18.935,19.757,17.715,18.17,1223037.344,22535354.93,62144,18.736
1.59823E+12,2020-08-24,NEO/USDT,18.187,19.467,17.9,18.074,835648.518,15595121.9,44362,18.6835
1.59831E+12,2020-08-25,NEO/USDT,18.068,18.261,16.132,17.023,1116590.644,19335252.28,54964,17.1965
1.5984E+12,2020-08-26,NEO/USDT,17.023,18.04,16.837,17.322,1003044.736,17521539.51,50581,17.4385
1.59849E+12,2020-08-27,NEO/USDT,17.324,18.2,16.42,17.649,1141649.079,19683436.06,61476,17.31
1.59857E+12,2020-08-28,NEO/USDT,17.666,18.587,17.365,18.294,972130.792,17652157.68,47404,17.976
1.59866E+12,2020-08-29,NEO/USDT,18.294,21.95,17.964,21.141,2233868.476,45611361.31,115216,19.957
1.59875E+12,2020-08-30,NEO/USDT,21.135,22.9,20.323,20.662,2135153.473,46149833.89,101662,21.6115
1.59883E+12,2020-08-31,NEO/USDT,20.658,21.57,20.211,20.443,1189764.705,24773823.48,56649,20.8905
1.59892E+12,2020-09-01,NEO/USDT,20.439,22.499,20.132,21.517,1267078.493,26956100.87,70103,21.3155
1.599E+12,2020-09-02,NEO/USDT,21.503,21.72,19.337,20.33,1138657.516,23271187.45,63800,20.5285
1.59909E+12,2020-09-03,NEO/USDT,20.326,20.647,17.034,17.725,1269445.983,24316765.64,71344,18.8405
1.59918E+12,2020-09-04,NEO/USDT,17.709,19.795,17.164,18.904,1229546.893,22833142.48,68551,18.4795
1.59926E+12,2020-09-05,NEO/USDT,18.896,19.35,16.257,16.964,1453733.951,25448633.06,78374,17.8035
1.59935E+12,2020-09-06,NEO/USDT,16.939,17.745,16.221,17.156,705606.107,12016564.5,41704,16.983
1.59944E+12,2020-09-07,NEO/USDT,17.167,18.316,15.867,18.204,1145075.828,19294896.48,60243,17.0915
1.59952E+12,2020-09-08,NEO/USDT,18.237,18.654,16.508,17.122,875602.075,15352522.06,40791,17.581
1.59961E+12,2020-09-09,NEO/USDT,17.121,17.95,16.609,17.282,456944.179,7950375.382,21786,17.2795
1.5997E+12,2020-09-10,NEO/USDT,17.266,18.645,17.266,18.462,574038.941,10295220.93,30020,17.9555
1.59978E+12,2020-09-11,NEO/USDT,18.462,20.607,18.1,20.319,1434744.692,27886081.88,65866,19.3535
1.59987E+12,2020-09-12,NEO/USDT,20.314,21.8,19.717,21.725,1037780.961,21561481.91,66734,20.7585
1.59996E+12,2020-09-13,NEO/USDT,21.717,22.043,19.24,20.339,1074863.189,22084793.11,58456,20.6415
1.60004E+12,2020-09-14,NEO/USDT,20.332,22.537,19.505,22.018,1123797.105,23766751.74,61348,21.021
1.60013E+12,2020-09-15,NEO/USDT,22.019,22.494,20.101,20.27,1020793.042,21893035.22,54001,21.2975
1.60021E+12,2020-09-16,NEO/USDT,20.263,21.799,19.409,20.997,947308.541,19820255.08,54563,20.604
1.6003E+12,2020-09-17,NEO/USDT,20.98,24.32,20.642,23.833,1670456.61,37986698.08,85361,22.481
1.60039E+12,2020-09-18,NEO/USDT,23.838,25.859,22.869,25.307,1643193.134,40689908.24,83014,24.364
1.60047E+12,2020-09-19,NEO/USDT,25.307,25.329,23.6,24.5,738057.874,17873589.79,34822,24.4645
1.60056E+12,2020-09-20,NEO/USDT,24.5,25.602,22.776,23.579,1162067.354,28244949.65,70176,24.189
1.60065E+12,2020-09-21,NEO/USDT,23.6,24.42,19.43,20.112,2706347.152,57811859.36,116653,21.925
1.60073E+12,2020-09-22,NEO/USDT,20.112,20.711,18.604,20.205,1603517.318,31254811.78,69379,19.6575
1.60082E+12,2020-09-23,NEO/USDT,20.191,21.837,18.766,19.685,2344128.213,48047128.7,101010,20.3015
1.60091E+12,2020-09-24,NEO/USDT,19.675,22.022,19.349,21.813,1474635.725,30630055.9,67114,20.6855
1.60099E+12,2020-09-25,NEO/USDT,21.822,23.198,20.825,21.311,2731507.301,60138977.59,117738,22.0115
1.60108E+12,2020-09-26,NEO/USDT,21.32,22.482,20.501,21.004,1156657.069,24946810.58,59124,21.4915
1.60116E+12,2020-09-27,NEO/USDT,21,22.03,20.459,21.147,944074.675,19975618.12,48320,21.2445
1.60125E+12,2020-09-28,NEO/USDT,21.147,21.582,19.792,20.11,1374841.945,28110674.58,56964,20.687
1.60134E+12,2020-09-29,NEO/USDT,20.123,20.328,19.019,19.691,871022.414,17164861.59,39177,19.6735
1.60142E+12,2020-09-30,NEO/USDT,19.679,20.2,18.727,19.078,1090627.646,20993960.2,47025,19.4635
1.60151E+12,2020-10-01,NEO/USDT,19.103,20.366,18.143,18.786,1059234.828,20473290.4,49886,19.2545
1.6016E+12,2020-10-02,NEO/USDT,18.778,19.096,17.235,18.089,741400.942,13408535.16,32207,18.1655
1.60168E+12,2020-10-03,NEO/USDT,18.101,18.29,17.697,17.806,389839.833,7013513.798,19339,17.9935
1.60177E+12,2020-10-04,NEO/USDT,17.806,18.175,17.397,18.125,377074.047,6710882.298,21949,17.786
1.60186E+12,2020-10-05,NEO/USDT,18.115,18.262,17.501,17.664,592836.829,10587890.11,36994,17.8815
1.60194E+12,2020-10-06,NEO/USDT,17.672,17.787,16.378,16.569,1040141.651,17720168.52,56087,17.0825
1.60203E+12,2020-10-07,NEO/USDT,16.56,16.976,16,16.764,633652.306,10453683.64,30850,16.488
1.60212E+12,2020-10-08,NEO/USDT,16.765,17.282,16.102,17.019,707598.749,11829004.02,35249,16.692
1.6022E+12,2020-10-09,NEO/USDT,17.012,17.624,16.834,17.39,599629.374,10361725.17,28662,17.229
1.60229E+12,2020-10-10,NEO/USDT,17.391,18.335,17.363,17.534,662826.548,11862226.61,37738,17.849
1.60237E+12,2020-10-11,NEO/USDT,17.532,18.007,17.331,17.787,419301.403,7413096.017,28928,17.669
1.60246E+12,2020-10-12,NEO/USDT,17.786,18.5,17.422,17.983,764147.87,13784339.44,41521,17.961
1.60255E+12,2020-10-13,NEO/USDT,17.982,18.129,17.2,17.591,650443.554,11535527.42,67383,17.6645
1.60263E+12,2020-10-14,NEO/USDT,17.589,17.777,16.799,16.959,688944.936,11896838.33,73767,17.288
1.60272E+12,2020-10-15,NEO/USDT,16.957,17.356,16.85,17.24,541376.635,9256605.117,58754,17.103
1.60281E+12,2020-10-16,NEO/USDT,17.239,17.324,16.695,17.021,453893.09,7709230.241,52043,17.0095
1.60289E+12,2020-10-17,NEO/USDT,17.021,17.278,16.907,17.191,316563.545,5415359.92,38575,17.0925
