unix,ds,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount,Value
1.55866E+12,2019-05-24,BNB/USDT,31.3986,34.7067,31.12,33.9435,4534224.56,151952803.9,173706,32.91335
1.55874E+12,2019-05-25,BNB/USDT,34,35.4888,33.6231,35.0168,4181724.12,145566744.3,114503,34.55595
1.55883E+12,2019-05-26,BNB/USDT,35.1102,35.111,32.32,33.0919,3846254.14,128916811.3,173252,33.7155
1.55892E+12,2019-05-27,BNB/USDT,33.0508,35.1001,32.5,33.511,3935155.37,133654922.1,163207,33.80005
1.559E+12,2019-05-28,BNB/USDT,33.511,34.5,32.5,33.1068,3592623.04,119670239.6,128785,33.5
1.55909E+12,2019-05-29,BNB/USDT,33.1086,33.88,30.85,33.6066,3634528.09,120001783.8,136386,32.365
1.55917E+12,2019-05-30,BNB/USDT,33.5977,34.96,30.25,31.6666,3803964.59,126876540.4,179640,32.605
1.55926E+12,2019-05-31,BNB/USDT,31.6666,32.9724,30.61,32.8862,3635551.08,115554980.7,105979,31.7912
1.55935E+12,2019-06-01,BNB/USDT,32.916,34.353,32.5024,33.3521,3650894.16,121097580.1,160313,33.4277
1.55943E+12,2019-06-02,BNB/USDT,33.3521,33.7647,32.68,33.1527,3125339.52,103747454,76958,33.22235
1.55952E+12,2019-06-03,BNB/USDT,33.1343,33.1753,30.51,30.7564,2851908.73,91110572.21,126068,31.84265
1.55961E+12,2019-06-04,BNB/USDT,30.7358,31.4673,28.7168,29.2596,2877003.62,86633070.76,158236,30.09205
1.55969E+12,2019-06-05,BNB/USDT,29.2452,31.1843,28.944,30.8886,3345894.9,100254437.4,122596,30.06415
1.55978E+12,2019-06-06,BNB/USDT,30.829,31.9906,29.63,31.0888,2990485.46,93171819.55,124196,30.8103
1.55987E+12,2019-06-07,BNB/USDT,31.0888,31.9911,30.9001,31.3098,2757731.91,86846573.48,88192,31.4456
1.55995E+12,2019-06-08,BNB/USDT,31.3478,32.2926,31.1071,31.7333,3230284.59,102578237.6,73847,31.69985
1.56004E+12,2019-06-09,BNB/USDT,31.7042,31.85,29.7611,30.095,2532504.3,78394265.19,82986,30.80555
1.56012E+12,2019-06-10,BNB/USDT,30.1174,32.0438,29.7286,32.0271,3550536.78,110951522.2,85785,30.8862
1.56021E+12,2019-06-11,BNB/USDT,32.0261,32.0821,30.9312,31.8889,2717716.57,85664531.89,73635,31.50665
1.5603E+12,2019-06-12,BNB/USDT,31.8889,34.98,31.8008,34.8888,3946303.19,132964576.5,147628,33.3904
1.56038E+12,2019-06-13,BNB/USDT,34.8888,36.3689,34.12,35.251,3534896.06,124473100.8,144173,35.24445
1.56047E+12,2019-06-14,BNB/USDT,35.2577,35.3,29.8146,32.3803,4820144.32,155335663,231422,32.5573
1.56056E+12,2019-06-15,BNB/USDT,32.3887,33.942,31.6865,32.6743,3391510.23,111236912.7,132147,32.81425
1.56064E+12,2019-06-16,BNB/USDT,32.6885,33.2943,31.7316,32.1888,2831357.27,92267118.53,101549,32.51295
1.56073E+12,2019-06-17,BNB/USDT,32.1956,34.45,32.1862,33.8286,3325355.03,111126705,125554,33.3181
1.56082E+12,2019-06-18,BNB/USDT,33.8542,35.0749,33.7386,34.4333,3404180,117185468.6,105380,34.40675
1.5609E+12,2019-06-19,BNB/USDT,34.4261,35.6,34.3939,35.1888,3662780.35,128944461.2,77732,34.99695
1.56099E+12,2019-06-20,BNB/USDT,35.1764,36.9146,34.3979,36.8381,4152117.65,148921693.4,130641,35.65625
1.56108E+12,2019-06-21,BNB/USDT,36.81,38.85,36.3364,38.6766,3534250.01,132474202.3,130820,37.5932
1.56116E+12,2019-06-22,BNB/USDT,38.6981,39.5941,37.1,38.0001,3314950.67,127886269.9,153791,38.34705
1.56125E+12,2019-06-23,BNB/USDT,38.0001,38.532,37.26,37.2836,2790608.54,105568888.1,92326,37.896
1.56133E+12,2019-06-24,BNB/USDT,37.2665,37.821,36.0001,37.43,2631717.19,97880605.03,70705,36.91055
1.56142E+12,2019-06-25,BNB/USDT,37.43,37.551,35.71,36.0941,2000917.7,73475213.88,92444,36.6305
1.56151E+12,2019-06-26,BNB/USDT,36.0941,38,34.5,36.1189,2857418.8,104421493.3,180328,36.25
1.56159E+12,2019-06-27,BNB/USDT,36.1185,36.35,33.1584,34.3999,2607428.95,90261314.12,175982,34.7542
1.56168E+12,2019-06-28,BNB/USDT,34.342,35.2809,33.82,34.6289,2104975.25,72480649.35,97308,34.55045
1.56177E+12,2019-06-29,BNB/USDT,34.5951,35.8,33.2447,35.5,2591596.98,89965850.18,98014,34.52235
1.56185E+12,2019-06-30,BNB/USDT,35.5111,35.5111,32.02,32.114,2022992.01,68980176.06,101925,33.76555
1.56194E+12,2019-07-01,BNB/USDT,32.1141,34.05,31.3682,33.2777,1835906.62,59978059.71,110760,32.7091
1.56203E+12,2019-07-02,BNB/USDT,33.2722,34,30.56,31.9777,2017364.12,64614411.4,131587,32.28
1.56211E+12,2019-07-03,BNB/USDT,31.953,33.05,31.623,32.522,1929917.65,62401163.89,99825,32.3365
1.5622E+12,2019-07-04,BNB/USDT,32.5219,34.3839,32.1503,33.0888,2194259.8,73059705.98,111687,33.2671
1.56228E+12,2019-07-05,BNB/USDT,33.0399,33.6497,32.4,32.5566,1501826.74,49493357.63,71518,33.02485
1.56237E+12,2019-07-06,BNB/USDT,32.5507,33.1815,32.5,32.5888,1122287.44,36787236.23,49332,32.84075
1.56246E+12,2019-07-07,BNB/USDT,32.5471,33.3997,32.4,32.9344,1219900.05,40138364.75,47511,32.89985
1.56254E+12,2019-07-08,BNB/USDT,32.9326,34.2918,32.75,33.3888,1493676.78,50120168.03,69688,33.5209
1.56263E+12,2019-07-09,BNB/USDT,33.3888,33.9,32.2195,32.4811,1226644.52,40580964.49,73730,33.05975
1.56272E+12,2019-07-10,BNB/USDT,32.4814,32.89,30.51,31.222,1583726.64,50336933.77,98418,31.7
1.5628E+12,2019-07-11,BNB/USDT,31.222,31.89,28.2666,29.4181,1746010.06,51888253.77,105921,30.0783
1.56289E+12,2019-07-12,BNB/USDT,29.4213,32.6219,29,31.8888,2944729.48,92727533.52,152004,30.81095
1.56298E+12,2019-07-13,BNB/USDT,31.8727,32.4894,30.2075,31.4888,1744138.78,54900941.11,94780,31.34845
1.56306E+12,2019-07-14,BNB/USDT,31.4701,31.5259,28.3111,28.5447,2117967.02,63226752.5,121567,29.9185
1.56315E+12,2019-07-15,BNB/USDT,28.5447,28.7498,26.319,28.647,2958931.55,82002809.58,151935,27.5344
1.56324E+12,2019-07-16,BNB/USDT,28.647,29.58,24.8626,25.0601,3723845.18,101064665.9,184787,27.2213
1.56332E+12,2019-07-17,BNB/USDT,25.0552,28.2898,24.1709,27.6287,5620644.87,147720494.2,226901,26.23035
1.56341E+12,2019-07-18,BNB/USDT,27.6259,29.5,26.8,28.9555,6272574.38,177911960.9,239397,28.15
1.56349E+12,2019-07-19,BNB/USDT,28.9505,29.96,28.3158,29.0096,3934648.14,114112685.6,135486,29.1379
1.56358E+12,2019-07-20,BNB/USDT,29.0015,31.46,28.9,31.0932,2871032.06,88042949.92,92243,30.18
1.56367E+12,2019-07-21,BNB/USDT,31.1222,31.5281,29.2801,30.4388,2167635.68,65868802.47,73214,30.4041
1.56375E+12,2019-07-22,BNB/USDT,30.4389,32.6,29.6203,30.885,3469751.44,107658019.2,135438,31.11015
1.56384E+12,2019-07-23,BNB/USDT,30.9226,30.94,28.9471,29.4929,2639256.42,78469834.35,89007,29.94355
1.56393E+12,2019-07-24,BNB/USDT,29.4381,29.5057,27.7426,28.8261,2337675.12,66828198,114846,28.62415
1.56401E+12,2019-07-25,BNB/USDT,28.8275,29.6596,28.4444,28.9227,2187610.96,63955662.88,105692,29.052
1.5641E+12,2019-07-26,BNB/USDT,28.9227,29.05,28.1641,28.9,1929538.17,55347406.16,115243,28.60705
1.56419E+12,2019-07-27,BNB/USDT,28.9,29.4502,27.2061,27.7498,1490587.94,42173965.39,73125,28.32815
1.56427E+12,2019-07-28,BNB/USDT,27.7384,27.8459,26.42,27.7555,1330561.28,36632413.95,63037,27.13295
1.56436E+12,2019-07-29,BNB/USDT,27.7556,28.0419,26.8202,26.9525,1145223.44,31235892.64,57496,27.43105
1.56444E+12,2019-07-30,BNB/USDT,26.9539,27.1198,26.202,26.9867,1143523.29,30567351.59,48504,26.6609
1.56453E+12,2019-07-31,BNB/USDT,26.9879,27.83,26.78,27.75,1934429.49,53152605.02,74357,27.305
1.56462E+12,2019-08-01,BNB/USDT,27.7348,28.7664,27.45,28.7088,2252484.64,63463934.67,100225,28.1082
1.5647E+12,2019-08-02,BNB/USDT,28.71,28.7186,27.5643,28.14,1503260.49,42227852.89,71004,28.14145
1.56479E+12,2019-08-03,BNB/USDT,28.14,28.3409,27.5,27.7333,1209344.97,33690382.73,57835,27.92045
1.56488E+12,2019-08-04,BNB/USDT,27.7333,27.7719,27.0852,27.3834,968862.84,26551453.13,51694,27.42855
1.56496E+12,2019-08-05,BNB/USDT,27.3834,28.3,27.3011,28.0114,1170561.81,32628425.26,66738,27.80055
1.56505E+12,2019-08-06,BNB/USDT,28.0127,28.3125,27.3333,27.6523,1420475.2,39508990.26,70983,27.8229
1.56514E+12,2019-08-07,BNB/USDT,27.6539,29.98,27.333,29.6694,2406222.92,68765790.24,114515,28.6565
1.56522E+12,2019-08-08,BNB/USDT,29.669,31.8791,29.1914,31.1074,3071362.08,94639778.87,130790,30.53525
1.56531E+12,2019-08-09,BNB/USDT,31.1426,31.5,29.6666,29.8188,1469206.79,45078019.28,78820,30.5833
1.5654E+12,2019-08-10,BNB/USDT,29.7969,30.02,29.0333,29.6661,1310985.06,38717630.39,65462,29.52665
1.56548E+12,2019-08-11,BNB/USDT,29.6666,30.4458,29.3,30.2439,1563332.29,46825511.82,56524,29.8729
1.56557E+12,2019-08-12,BNB/USDT,30.2418,30.5936,29.823,30.1856,1525430.31,46079844.3,51008,30.2083
1.56565E+12,2019-08-13,BNB/USDT,30.1856,30.4496,29.2,29.4512,1164703.53,34760986.59,45191,29.8248
1.56574E+12,2019-08-14,BNB/USDT,29.4512,29.4693,26.75,27.0256,1193540.54,33752933.18,70231,28.10965
1.56583E+12,2019-08-15,BNB/USDT,27.0065,28.2174,26.7,28.1058,1244704.8,34386746.37,49161,27.4587
1.56591E+12,2019-08-16,BNB/USDT,28.1052,28.1313,26.788,27.5111,965369.63,26500903.44,57075,27.45965
1.566E+12,2019-08-17,BNB/USDT,27.4908,27.9605,26.9863,27.5038,963986.7,26558675.59,43461,27.4734
1.56609E+12,2019-08-18,BNB/USDT,27.5037,28.1797,27.0511,27.8977,1210998.25,33539025.54,42104,27.6154
1.56617E+12,2019-08-19,BNB/USDT,27.9033,29.1779,27.6884,28.7931,1802660.04,51656890.1,53418,28.43315
1.56626E+12,2019-08-20,BNB/USDT,28.7974,28.8079,27.52,28.0286,1232000.47,34687351.84,47945,28.16395
1.56635E+12,2019-08-21,BNB/USDT,28.0375,28.051,26.3,26.925,1007261.99,27313407.98,49321,27.1755
1.56643E+12,2019-08-22,BNB/USDT,26.9328,27.3301,26.211,26.9731,1087596.45,29220877.38,52416,26.77055
1.56652E+12,2019-08-23,BNB/USDT,26.9788,27.2864,26.5,26.94,1084259.29,29324244.24,37929,26.8932
1.5666E+12,2019-08-24,BNB/USDT,26.9399,26.9586,26.01,26.2814,917921.54,24273248.7,45397,26.4843
1.56669E+12,2019-08-25,BNB/USDT,26.2982,26.4,25.57,26.0888,934538.7,24359396.94,51056,25.985
1.56678E+12,2019-08-26,BNB/USDT,26.0886,27.1908,25.6502,26.1257,1816730.9,48016163.51,84313,26.4205
1.56686E+12,2019-08-27,BNB/USDT,26.1341,26.1507,24.6224,25.6051,1196769.36,30349809.84,55878,25.38655
1.56695E+12,2019-08-28,BNB/USDT,25.6056,26.129,23.203,23.3565,1445782.29,36075539.48,67356,24.666
1.56704E+12,2019-08-29,BNB/USDT,23.3559,23.3559,21.2202,21.7777,1617357.37,35791217.56,75199,22.28805
1.56712E+12,2019-08-30,BNB/USDT,21.7894,22.5678,21.5,22.1448,1599602.49,35445343.44,47091,22.0339
1.56721E+12,2019-08-31,BNB/USDT,22.1449,22.37,20.8857,21.0604,1372689.99,29884844.23,43549,21.62785
1.5673E+12,2019-09-01,BNB/USDT,21.0602,21.6828,20.98,21.4248,1434203.84,30594684.59,36523,21.3314
1.56738E+12,2019-09-02,BNB/USDT,21.4195,22.8303,21.01,22.7449,1744034.29,38336404.47,70492,21.92015
1.56747E+12,2019-09-03,BNB/USDT,22.7449,22.89,22.1615,22.3511,1355982.53,30580553.83,55487,22.52575
1.56756E+12,2019-09-04,BNB/USDT,22.3521,22.5998,21.4699,21.6764,1086933.26,23824077.23,61256,22.03485
1.56764E+12,2019-09-05,BNB/USDT,21.6821,23.5213,21.3,22.6388,2252665.09,50719410.37,94472,22.41065
1.56773E+12,2019-09-06,BNB/USDT,22.6442,23.445,21.6997,21.9906,2011805.46,45355178.52,85356,22.57235
1.56781E+12,2019-09-07,BNB/USDT,21.9932,22.65,21.91,22.3996,1683916.96,37565112.06,45305,22.28
1.5679E+12,2019-09-08,BNB/USDT,22.3961,22.7321,22,22.4111,1308063.92,29406308.22,45870,22.36605
1.56799E+12,2019-09-09,BNB/USDT,22.3747,22.4901,21.74,22.0978,1013284.39,22456914.77,46311,22.11505
1.56807E+12,2019-09-10,BNB/USDT,22.104,22.3262,21.5,21.7679,831852.96,18338404.28,39552,21.9131
1.56816E+12,2019-09-11,BNB/USDT,21.7704,22.0724,20.5413,20.7334,1069320.6,22673967.12,52260,21.30685
1.56825E+12,2019-09-12,BNB/USDT,20.7315,20.9572,19.65,20.82,1700773.17,34805282.19,69028,20.3036
1.56833E+12,2019-09-13,BNB/USDT,20.8236,21.2475,20.4088,20.788,1429273.21,29787769.9,43858,20.82815
1.56842E+12,2019-09-14,BNB/USDT,20.7889,21.15,20.6714,20.9555,1306146.56,27263497.64,25927,20.9107
1.56851E+12,2019-09-15,BNB/USDT,20.9438,21.0419,20.2619,20.2901,1149167.08,23790454.12,27773,20.6519
1.56859E+12,2019-09-16,BNB/USDT,20.2901,20.8,19.8775,20.2422,1035427.91,21079184.74,37961,20.33875
1.56868E+12,2019-09-17,BNB/USDT,20.246,21.439,20.03,21.0473,1845592.27,38220802.18,75185,20.7345
1.56876E+12,2019-09-18,BNB/USDT,21.0302,23.17,20.9442,22.2018,3303465.14,73079000.71,111395,22.0571
1.56885E+12,2019-09-19,BNB/USDT,22.2018,22.4383,20.0022,21.5376,1611944.94,34092268.79,66872,21.22025
1.56894E+12,2019-09-20,BNB/USDT,21.5281,21.5764,20.9005,21.2695,1390566.5,29624978.35,39628,21.23845
1.56902E+12,2019-09-21,BNB/USDT,21.2741,21.4494,20.8096,20.9666,1127512.7,23814050.33,30541,21.1295
1.56911E+12,2019-09-22,BNB/USDT,20.9732,20.9912,20,20.3602,972362.63,19879295.33,34402,20.4956
1.5692E+12,2019-09-23,BNB/USDT,20.364,20.364,19.1614,19.3228,1094670.56,21729010.53,46637,19.7627
1.56928E+12,2019-09-24,BNB/USDT,19.3127,19.5,14.5,15.8249,2718637.43,47158109.13,97355,17
1.56937E+12,2019-09-25,BNB/USDT,15.824,16.4882,14.8945,16.0321,1826023.89,28771070.64,60994,15.69135
1.56946E+12,2019-09-26,BNB/USDT,16.0138,16.4,14.2555,15.2212,1807568.44,28122910.95,64584,15.32775
1.56954E+12,2019-09-27,BNB/USDT,15.2113,15.777,14.7,15.6666,1435874.03,21891944.29,47798,15.2385
1.56963E+12,2019-09-28,BNB/USDT,15.6666,15.8729,15.2911,15.7346,1098737.85,17173984.82,30057,15.582
1.56972E+12,2019-09-29,BNB/USDT,15.7335,15.7953,14.8018,15.1999,965380.71,14817026.09,28747,15.29855
1.5698E+12,2019-09-30,BNB/USDT,15.187,15.8506,14.62,15.8349,1129249.13,17240225.01,43481,15.2353
1.56989E+12,2019-10-01,BNB/USDT,15.8493,16.28,15.6295,15.8563,1179806.15,18818637.92,45811,15.95475
1.56997E+12,2019-10-02,BNB/USDT,15.8689,15.8892,15.5,15.8742,950491.27,14910366.28,27501,15.6946
1.57006E+12,2019-10-03,BNB/USDT,15.89,15.929,15.25,15.6377,904724.95,14166151.7,25855,15.5895
1.57015E+12,2019-10-04,BNB/USDT,15.6489,15.82,15.21,15.6133,858010.95,13329653.43,23590,15.515
1.57023E+12,2019-10-05,BNB/USDT,15.6028,15.7794,15.3644,15.6869,815215.74,12687937.46,17875,15.5719
1.57032E+12,2019-10-06,BNB/USDT,15.6866,15.7299,14.9,15.0688,821939.84,12572433.34,27263,15.31495
1.57041E+12,2019-10-07,BNB/USDT,15.0655,16.128,14.8555,16.0255,1138453.45,17626939.01,36786,15.49175
1.57049E+12,2019-10-08,BNB/USDT,16.0255,16.4007,15.7959,16.0213,992060.4,15878400.16,36443,16.0983
1.57058E+12,2019-10-09,BNB/USDT,16.0206,17.9999,15.8829,17.7177,2825143.73,48121472.29,86518,16.9414
1.57067E+12,2019-10-10,BNB/USDT,17.7089,17.918,17.031,17.5288,1785750.54,31222477.85,46363,17.4745
1.57075E+12,2019-10-11,BNB/USDT,17.5328,17.7,16.51,16.5666,1477611.99,25155159.96,53670,17.105
1.57084E+12,2019-10-12,BNB/USDT,16.5666,17.4868,16.5059,17.17,1405695.82,23919537.77,37361,16.99635
1.57092E+12,2019-10-13,BNB/USDT,17.1666,18.7699,17.111,18.256,2233894.43,40107522.71,73320,17.94045
1.57101E+12,2019-10-14,BNB/USDT,18.256,18.6275,17.8511,18.4376,1643019.36,29971983.59,57958,18.2393
1.5711E+12,2019-10-15,BNB/USDT,18.4389,19.17,18.1,18.5643,2919838.62,54508027.2,83774,18.635
1.57118E+12,2019-10-16,BNB/USDT,18.56,18.647,17.3627,17.7401,1818495.34,32800121.33,64703,18.00485
1.57127E+12,2019-10-17,BNB/USDT,17.7504,18.8346,17.562,18.5188,1889272.66,34608013.93,57000,18.1983
1.57136E+12,2019-10-18,BNB/USDT,18.5205,18.7501,17.6733,18.2188,1428262.33,26063392.07,48577,18.2117
1.57144E+12,2019-10-19,BNB/USDT,18.2188,18.4444,17.8575,18.2229,1457873.52,26457030.5,41296,18.15095
1.57153E+12,2019-10-20,BNB/USDT,18.2189,18.58,17.7152,18.4997,1696662.02,30829354.7,57708,18.1476
1.57162E+12,2019-10-21,BNB/USDT,18.4897,18.5171,17.91,18.2551,1497277.47,27205033.19,46223,18.21355
1.5717E+12,2019-10-22,BNB/USDT,18.2534,18.8,18.0692,18.2286,1820100.14,33549261.46,50593,18.4346
1.57179E+12,2019-10-23,BNB/USDT,18.2581,18.27,16.1213,16.6796,1846223.72,31886418.36,69853,17.19565
1.57188E+12,2019-10-24,BNB/USDT,16.6798,17.0987,16.31,16.9194,1244966.99,20790631.77,43436,16.70435
1.57196E+12,2019-10-25,BNB/USDT,16.9194,19.111,16.7516,18.6188,2887081.78,51895652.58,104205,17.9313
1.57205E+12,2019-10-26,BNB/USDT,18.6189,19.7653,18.0308,18.9501,3135045.71,59363715.3,133991,18.89805
1.57213E+12,2019-10-27,BNB/USDT,18.9311,19.63,18.4744,19.2888,2293853.06,43709277.13,95648,19.0522
1.57222E+12,2019-10-28,BNB/USDT,19.2938,21.15,19.26,19.939,2713065.62,54714676.61,107000,20.205
1.57231E+12,2019-10-29,BNB/USDT,19.9379,21.2378,19.81,20.7452,2298554.91,47292341.67,89574,20.5239
1.57239E+12,2019-10-30,BNB/USDT,20.73,20.7975,19.1076,20.052,1822916.43,36219179.39,75871,19.95255
1.57248E+12,2019-10-31,BNB/USDT,20.05,20.37,19.3529,19.9099,1679420.04,33479154.76,70169,19.86145
1.57257E+12,2019-11-01,BNB/USDT,19.9087,20.0399,19.6424,19.9999,1305053.67,25932738.09,51280,19.84115
1.57265E+12,2019-11-02,BNB/USDT,19.9999,20.3,19.96,20.1745,1605037.27,32355670.17,39512,20.13
1.57274E+12,2019-11-03,BNB/USDT,20.1847,20.39,19.8053,20.1874,1331174.6,26791642.74,40458,20.09765
1.57283E+12,2019-11-04,BNB/USDT,20.1725,20.88,20.0285,20.6139,1642901.21,33663574.77,68958,20.45425
1.57291E+12,2019-11-05,BNB/USDT,20.6139,20.89,20.32,20.6588,1435739.44,29645297.75,51124,20.605
1.573E+12,2019-11-06,BNB/USDT,20.6621,20.9399,20.4408,20.7,1304183.99,26943504.69,43655,20.69035
1.57308E+12,2019-11-07,BNB/USDT,20.6993,20.849,19.91,20.4208,1034081.11,21112048.78,51576,20.3795
1.57317E+12,2019-11-08,BNB/USDT,20.4342,20.5164,19.2609,19.646,1087142.07,21731717.62,48199,19.88865
1.57326E+12,2019-11-09,BNB/USDT,19.646,19.9632,19.4626,19.6999,886139.1,17507369.51,27693,19.7129
1.57334E+12,2019-11-10,BNB/USDT,19.7042,20.6,19.6694,20.4333,1289880.02,25994045.5,53665,20.1347
1.57343E+12,2019-11-11,BNB/USDT,20.4323,20.6277,19.7497,20.0888,1002832.24,20301333.85,40637,20.1887
1.57352E+12,2019-11-12,BNB/USDT,20.0977,20.9798,19.9443,20.9798,1236966.44,25237225.91,53264,20.46205
1.5736E+12,2019-11-13,BNB/USDT,20.9797,21.8,20.68,21.3846,1369703.62,29120752.93,49294,21.24
1.57369E+12,2019-11-14,BNB/USDT,21.3883,21.6492,20.7111,21.3166,1177736.52,24999158.89,51509,21.18015
1.57378E+12,2019-11-15,BNB/USDT,21.3165,21.3353,19.9614,20.2735,1367539.25,28162052.58,59333,20.64835
1.57386E+12,2019-11-16,BNB/USDT,20.2871,20.5999,19.9,20.1631,1001272.54,20291968.77,47484,20.24995
1.57395E+12,2019-11-17,BNB/USDT,20.1641,20.4359,19.75,20.194,1154323.15,23209384.51,45081,20.09295
1.57404E+12,2019-11-18,BNB/USDT,20.1889,20.1916,18.6,19.0817,1370495.1,26766274.71,63868,19.3958
1.57412E+12,2019-11-19,BNB/USDT,19.0817,19.28,18.08,18.4997,1218553.06,22711534.82,57869,18.68
1.57421E+12,2019-11-20,BNB/USDT,18.4999,18.7494,17.7738,18.0826,1209633.01,22221973.61,52888,18.2616
1.57429E+12,2019-11-21,BNB/USDT,18.0827,18.2399,16.34,16.7985,1724139.73,29641866.14,66544,17.28995
1.57438E+12,2019-11-22,BNB/USDT,16.7986,17.2798,14.2846,15.485,3361932.03,53036890.61,108775,15.7822
1.57447E+12,2019-11-23,BNB/USDT,15.4875,16.3483,14.957,16.232,1941371.46,30367726.27,62104,15.65265
1.57455E+12,2019-11-24,BNB/USDT,16.2321,16.506,14.9,14.9964,2155053.88,34080052.57,73587,15.703
1.57464E+12,2019-11-25,BNB/USDT,15.0152,15.76,13.88,15.1457,3066863.34,45764859.58,85408,14.82
1.57473E+12,2019-11-26,BNB/USDT,15.1466,15.89,14.9382,15.3564,1658330.79,25501834.97,56891,15.4141
1.57481E+12,2019-11-27,BNB/USDT,15.3565,16.2255,14.5811,16.0888,2414012.37,37397385.44,68392,15.4033
1.5749E+12,2019-11-28,BNB/USDT,16.0888,16.1899,15.4404,15.5333,1619471.91,25662875.03,49858,15.81515
1.57499E+12,2019-11-29,BNB/USDT,15.5255,16.2998,15.4692,16.2281,2034467.97,32416836.06,49078,15.8845
1.57507E+12,2019-11-30,BNB/USDT,16.2281,16.2765,15.4501,15.7118,1435716.21,22780843.58,40069,15.8633
1.57516E+12,2019-12-01,BNB/USDT,15.703,15.7139,14.8,15.4297,1232843.2,18823975.19,45197,15.25695
1.57524E+12,2019-12-02,BNB/USDT,15.4287,15.62,15.019,15.1288,1205508.52,18413567.16,37801,15.3195
1.57533E+12,2019-12-03,BNB/USDT,15.1394,15.4255,15.0475,15.2542,1260422.82,19241970.49,32227,15.2365
1.57542E+12,2019-12-04,BNB/USDT,15.2545,15.88,14.8275,15.1,1491285.42,22789570.75,56146,15.35375
1.5755E+12,2019-12-05,BNB/USDT,15.1254,15.72,14.806,15.6555,1705007.77,26216995.38,57765,15.263
1.57559E+12,2019-12-06,BNB/USDT,15.6532,15.7498,15.3,15.6666,1427720.75,22177519.23,44332,15.5249
1.57568E+12,2019-12-07,BNB/USDT,15.657,15.8199,15.519,15.6067,1249702.29,19570141.81,35559,15.66945
1.57576E+12,2019-12-08,BNB/USDT,15.6066,15.72,15.3496,15.6121,1097781.57,17077928.04,30529,15.5348
1.57585E+12,2019-12-09,BNB/USDT,15.5947,15.799,15.1838,15.3284,959668.49,14927662.45,39057,15.4914
1.57594E+12,2019-12-10,BNB/USDT,15.3284,15.3454,14.6,14.8088,1002642.2,15051586.78,52948,14.9727
1.57602E+12,2019-12-11,BNB/USDT,14.8004,14.9984,14.6,14.78,803255.65,11908712.72,34400,14.7992
1.57611E+12,2019-12-12,BNB/USDT,14.78,14.8495,14.35,14.7238,740743.5,10828182.74,36978,14.59975
1.5762E+12,2019-12-13,BNB/USDT,14.7165,14.9775,14.66,14.8555,883903.56,13073092.65,34040,14.81875
1.57628E+12,2019-12-14,BNB/USDT,14.8555,15,14.1629,14.3888,841053.92,12318205.72,37172,14.58145
1.57637E+12,2019-12-15,BNB/USDT,14.3887,14.493,14.1361,14.3949,786545.74,11268492.58,31567,14.31455
1.57645E+12,2019-12-16,BNB/USDT,14.3946,14.4356,13.258,13.4544,1130101.43,15771260.81,50714,13.8468
1.57654E+12,2019-12-17,BNB/USDT,13.4721,13.475,12.1111,12.381,1686074.79,21636425.24,69892,12.79305
1.57663E+12,2019-12-18,BNB/USDT,12.3837,13.7348,12.21,13.6158,2322029.57,29943223.78,83770,12.9724
1.57671E+12,2019-12-19,BNB/USDT,13.6247,13.7631,12.9624,13.3441,1378005.7,18297729.63,54400,13.36275
1.5768E+12,2019-12-20,BNB/USDT,13.3519,13.5291,13.08,13.5,1397599.99,18629001.25,50809,13.30455
1.57689E+12,2019-12-21,BNB/USDT,13.4932,13.51,13.26,13.2933,1260784.85,16846058.07,31354,13.385
1.57697E+12,2019-12-22,BNB/USDT,13.2874,13.8309,13.2689,13.7798,1505338.18,20304472.19,46834,13.5499
1.57706E+12,2019-12-23,BNB/USDT,13.7768,13.9447,13.2,13.2998,1226252.01,16842774.15,49249,13.57235
1.57715E+12,2019-12-24,BNB/USDT,13.2987,13.5916,13.2299,13.3369,1307251.73,17486765.16,36312,13.41075
1.57723E+12,2019-12-25,BNB/USDT,13.334,13.3522,12.85,13.0666,923872.82,12161569.83,31341,13.1011
1.57732E+12,2019-12-26,BNB/USDT,13.0665,13.5466,13.023,13.1414,1061255.7,14065876.46,42487,13.2848
1.5774E+12,2019-12-27,BNB/USDT,13.1349,13.2981,12.8927,13.2888,1109927.01,14633426.29,38248,13.0954
1.57749E+12,2019-12-28,BNB/USDT,13.2888,13.72,13.2569,13.6779,1358908.6,18415749.24,40710,13.48845
1.57758E+12,2019-12-29,BNB/USDT,13.6788,14.2186,13.575,14.104,1608498.67,22338979.5,46450,13.8968
1.57766E+12,2019-12-30,BNB/USDT,14.0984,14.3796,13.78,13.8597,1255190.1,17736426.12,43838,14.0798
1.57775E+12,2019-12-31,BNB/USDT,13.8597,14.0564,13.64,13.7161,970355.9,13415325.7,32376,13.8482
1.57784E+12,2020-01-01,BNB/USDT,13.7159,13.8692,13.65,13.7184,940625.04,12950619.11,27635,13.7596
1.57792E+12,2020-01-02,BNB/USDT,13.7072,13.7302,12.98,13.0105,971190.67,12996389.23,35069,13.3551
1.57801E+12,2020-01-03,BNB/USDT,13.0104,13.75,12.9801,13.6474,1458450.49,19701202.86,47990,13.36505
1.5781E+12,2020-01-04,BNB/USDT,13.6481,13.871,13.5102,13.8092,1231281.06,16885687.44,30669,13.6906
