unix,ds,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount,Value
1.61991E+12,2021-05-02,ETC/USDT,44.738,46.8,42.004,44.92,8211108.807,367427139.5,449991,44.402
1.62E+12,2021-05-03,ETC/USDT,44.905,52.5,44.233,52.037,8630206.717,422613044.9,622189,48.3665
1.62009E+12,2021-05-04,ETC/USDT,52.065,72.5,49.16,69.249,23655357.48,1409616740,1558983,60.83
1.62017E+12,2021-05-05,ETC/USDT,69.351,100,67.8,93.962,31912894.46,2661620308,2743459,83.9
1.62026E+12,2021-05-06,ETC/USDT,93.962,179.83,86.627,133.864,48009367.36,6113960353,5008537,133.2285
1.62035E+12,2021-05-07,ETC/USDT,133.864,145.001,108.391,119.763,31679192.76,4052899162,3353041,126.696
1.62043E+12,2021-05-08,ETC/USDT,119.763,135.091,110,127.317,17054054.75,2073744977,1839032,122.5455
1.62052E+12,2021-05-09,ETC/USDT,127.359,129.89,112,117.904,10108492.3,1211836136,1342477,120.945
1.6206E+12,2021-05-10,ETC/USDT,117.906,129.498,90,105.094,15157838.41,1740004392,1791901,109.749
1.62069E+12,2021-05-11,ETC/USDT,105.094,117.624,102.142,111.173,8188203.768,884227180.8,765873,109.883
1.62078E+12,2021-05-12,ETC/USDT,111.193,114.5,81,84.996,8464236.861,866748609.3,723674,97.75
1.62086E+12,2021-05-13,ETC/USDT,84.988,94.881,76.142,88.383,11544054.61,1000889749,823006,85.5115
1.62095E+12,2021-05-14,ETC/USDT,88.383,109.991,86.447,103.313,10660255.31,1069701669,1196150,98.219
1.62104E+12,2021-05-15,ETC/USDT,103.333,114.49,94.666,95.088,9031708.919,937679157.8,941680,104.578
1.62112E+12,2021-05-16,ETC/USDT,95.087,103.275,86.918,93.859,6055479.999,581542539.1,586962,95.0965
1.62121E+12,2021-05-17,ETC/USDT,93.874,94.448,80.66,89.677,5962799.722,527870443,554437,87.554
1.6213E+12,2021-05-18,ETC/USDT,89.702,95.668,85.936,88.577,4919002.738,445848772,587474,90.802
1.62138E+12,2021-05-19,ETC/USDT,88.575,90.246,40,59.436,16187315.12,1079937673,1095552,65.123
1.62147E+12,2021-05-20,ETC/USDT,59.406,80,54.436,73.744,10361553.97,709285939.6,945340,67.218
1.62156E+12,2021-05-21,ETC/USDT,73.73,78.23,54.389,64.167,9461101.864,634220147.9,779940,66.3095
1.62164E+12,2021-05-22,ETC/USDT,64.168,64.824,54,58.498,6242128.827,371887176.5,411360,59.412
1.62173E+12,2021-05-23,ETC/USDT,58.56,65,39.792,51.553,10381524.65,521826617.2,585281,52.396
1.62181E+12,2021-05-24,ETC/USDT,51.576,75,48.783,73.711,11857043.28,712843423.2,778497,61.8915
1.6219E+12,2021-05-25,ETC/USDT,73.711,83,70.013,78.364,14612363.12,1119287591,1169959,76.5065
1.62199E+12,2021-05-26,ETC/USDT,78.287,83.491,73.715,79.886,6405391.526,502151593.1,689594,78.603
1.62207E+12,2021-05-27,ETC/USDT,79.869,79.886,71.068,74.596,4321373.909,325425186.5,502063,75.477
1.62216E+12,2021-05-28,ETC/USDT,74.649,79,63.44,68.199,7538571.888,532078849.9,626307,71.22
1.62225E+12,2021-05-29,ETC/USDT,68.209,70.9,60.928,64.293,4269878.203,279718542.9,444568,65.914
1.62233E+12,2021-05-30,ETC/USDT,64.366,68.295,59.844,66.124,3005671.323,195783771.8,398915,64.0695
1.62242E+12,2021-05-31,ETC/USDT,66.147,70.689,61.858,70.019,3389571.597,224493872.1,379835,66.2735
1.62251E+12,2021-06-01,ETC/USDT,70.018,71.841,65.609,67.765,2795735.791,189844874.1,277862,68.725
1.62259E+12,2021-06-02,ETC/USDT,67.784,70.4,65.767,68.403,2215354.919,150987883.6,192023,68.0835
1.62268E+12,2021-06-03,ETC/USDT,68.384,72.7,67.115,69.864,2235215.207,155154128.7,246709,69.9075
1.62276E+12,2021-06-04,ETC/USDT,69.848,69.902,61.343,64.72,2739548.267,177091496.1,301172,65.6225
1.62285E+12,2021-06-05,ETC/USDT,64.748,67.397,61.646,63.122,2068513.061,133620313.5,239624,64.5215
1.62294E+12,2021-06-06,ETC/USDT,63.108,65.679,62.736,64.086,1072093.326,68560573.21,128505,64.2075
1.62302E+12,2021-06-07,ETC/USDT,64.107,65.16,57.225,58.01,1843327.997,115119627.4,245434,61.1925
1.62311E+12,2021-06-08,ETC/USDT,58.023,59.221,49.432,56.681,3821990.778,209795906.8,263761,54.3265
1.6232E+12,2021-06-09,ETC/USDT,56.697,62.95,53.549,62.32,3881056.575,226790727.8,437961,58.2495
1.62328E+12,2021-06-10,ETC/USDT,62.306,63.56,57.005,57.894,2663144.3,159731388.7,408842,60.2825
1.62337E+12,2021-06-11,ETC/USDT,57.9,60.84,56.068,56.865,1789292.867,104301889.4,214449,58.454
1.62346E+12,2021-06-12,ETC/USDT,56.872,56.989,53.049,55.195,1535637.503,84317919.65,155841,55.019
1.62354E+12,2021-06-13,ETC/USDT,55.221,60.714,53.685,58.998,1548532.139,87293335.21,206421,57.1995
1.62363E+12,2021-06-14,ETC/USDT,58.999,60.98,56.118,59.304,1550963.08,90716923.61,298818,58.549
1.62372E+12,2021-06-15,ETC/USDT,59.278,60.2,57.222,58.154,1054504.216,62057149.15,157127,58.711
1.6238E+12,2021-06-16,ETC/USDT,58.162,58.374,54.864,55.351,1046955.002,59157389.05,151932,56.619
1.62389E+12,2021-06-17,ETC/USDT,55.363,57.253,54.265,55.552,684930.561,38277232.1,119670,55.759
1.62397E+12,2021-06-18,ETC/USDT,55.55,55.583,50.479,52.568,1087152.934,57830795.7,128896,53.031
1.62406E+12,2021-06-19,ETC/USDT,52.584,53.332,50.828,50.864,636772.238,33196726.36,82754,52.08
1.62415E+12,2021-06-20,ETC/USDT,50.871,51.527,46.939,50.956,1347207.022,66532216.37,152721,49.233
1.62423E+12,2021-06-21,ETC/USDT,50.949,51.44,38.507,39.461,4022053.682,177381507.7,298789,44.9735
1.62432E+12,2021-06-22,ETC/USDT,39.452,42.8,32.21,36.545,5759701.293,213527754.4,321486,37.505
1.62441E+12,2021-06-23,ETC/USDT,36.536,42.978,34.55,40.763,3758417.658,147772942.8,244798,38.764
1.62449E+12,2021-06-24,ETC/USDT,40.769,43.558,38.726,43.151,2251950.724,92891067.26,185244,41.142
1.62458E+12,2021-06-25,ETC/USDT,43.156,45.499,38.946,39.35,2722988.803,114370221.1,331589,42.2225
1.62467E+12,2021-06-26,ETC/USDT,39.348,41.006,37.542,40.555,1635775.452,64213704.53,201797,39.274
1.62475E+12,2021-06-27,ETC/USDT,40.54,42.497,39.371,42.307,1187877.02,48176857.57,211749,40.934
1.62484E+12,2021-06-28,ETC/USDT,42.319,44.558,41.022,43.351,1485357.287,63196277.86,127960,42.79
1.62492E+12,2021-06-29,ETC/USDT,43.355,58.821,43.12,56.829,7683256.758,411387247.3,1053023,50.9705
1.62501E+12,2021-06-30,ETC/USDT,56.767,62.673,51.711,57.551,9679613.927,557623868.5,1329706,57.192
1.6251E+12,2021-07-01,ETC/USDT,57.549,58.329,52.32,53.076,4310884.157,235642147.2,617197,55.3245
1.62518E+12,2021-07-02,ETC/USDT,53.06,55.23,50.713,53.737,2628027.534,137970442.6,331216,52.9715
1.62527E+12,2021-07-03,ETC/USDT,53.764,58.5,52.413,56.877,2989769.6,168378664.9,368625,55.4565
1.62536E+12,2021-07-04,ETC/USDT,56.862,58.941,55.875,56.363,2222049.604,127827051.2,368880,57.408
1.62544E+12,2021-07-05,ETC/USDT,56.348,57.009,52.77,53.683,2235251.319,122651063.2,192489,54.8895
1.62553E+12,2021-07-06,ETC/USDT,53.683,56.888,53.497,54.649,1722006.961,94622590.34,185877,55.1925
1.62562E+12,2021-07-07,ETC/USDT,54.651,55.549,52.555,52.813,1820444.204,99109023.44,129187,54.052
1.6257E+12,2021-07-08,ETC/USDT,52.8,52.974,48.503,49.471,1984565.947,99915806.35,152573,50.7385
1.62579E+12,2021-07-09,ETC/USDT,49.465,51.35,46.503,50.084,1687011.174,83466064.05,202176,48.9265
1.62588E+12,2021-07-10,ETC/USDT,50.082,51.4,48.15,49.135,1091653.289,53999704.36,233532,49.775
1.62596E+12,2021-07-11,ETC/USDT,49.135,50.514,48.253,49.704,661077.498,32575093.46,84060,49.3835
1.62605E+12,2021-07-12,ETC/USDT,49.705,50.725,46.683,47.689,1152999.873,56226816.87,89488,48.704
1.62613E+12,2021-07-13,ETC/USDT,47.677,48.218,45.037,45.544,1087865.861,50671150.57,92906,46.6275
1.62622E+12,2021-07-14,ETC/USDT,45.55,47.81,42.525,45.61,1760965.899,79364195.59,167283,45.1675
1.62631E+12,2021-07-15,ETC/USDT,45.605,47.179,42.241,43.235,1288093.229,56720642.24,175468,44.71
1.62639E+12,2021-07-16,ETC/USDT,43.241,43.883,40.6,41.153,1497021.777,63122013.4,124233,42.2415
1.62648E+12,2021-07-17,ETC/USDT,41.128,43.359,40.255,41.459,1449014.792,59902644.83,165395,41.807
1.62657E+12,2021-07-18,ETC/USDT,41.461,43.3,40.924,41.88,1073560.982,45290330.52,120638,42.112
1.62665E+12,2021-07-19,ETC/USDT,41.881,43.927,40.582,41.582,2451647.197,103296940.6,303129,42.2545
1.62674E+12,2021-07-20,ETC/USDT,41.586,42.096,37.738,39.311,2294950.728,89746793.86,336039,39.917
1.62683E+12,2021-07-21,ETC/USDT,39.311,43.79,38.579,42.905,2648148.025,111016719.2,238832,41.1845
1.62691E+12,2021-07-22,ETC/USDT,42.906,44.221,41.898,43.395,2131353.459,91842656.99,212571,43.0595
1.627E+12,2021-07-23,ETC/USDT,43.39,46.788,43.059,45.814,2687167.831,120526035.9,245950,44.9235
1.62708E+12,2021-07-24,ETC/USDT,45.809,51.57,44.957,49.414,3004137.45,144075489.5,374254,48.2635
1.62717E+12,2021-07-25,ETC/USDT,49.415,49.81,45.858,48.433,1761072.953,83950351.04,151000,47.834
1.62726E+12,2021-07-26,ETC/USDT,48.432,55.936,47.469,48.373,5093945.237,264848593,439062,51.7025
1.62734E+12,2021-07-27,ETC/USDT,48.371,50.365,46.145,49.515,3068115.774,147892124.6,243881,48.255
1.62743E+12,2021-07-28,ETC/USDT,49.513,51.099,47.916,49.275,2040898.081,100912985.4,188056,49.5075
1.62752E+12,2021-07-29,ETC/USDT,49.276,50.016,48.301,49.379,1002001.437,49027513.57,105833,49.1585
1.6276E+12,2021-07-30,ETC/USDT,49.372,51.513,47.339,50.963,2045842.489,101407180.9,191894,49.426
1.62769E+12,2021-07-31,ETC/USDT,50.954,52.396,49.572,51.324,1675291.889,85312720.4,169439,50.984
1.62778E+12,2021-08-01,ETC/USDT,51.338,54.069,49.055,50.245,2408954.228,125843154,235486,51.562
1.62786E+12,2021-08-02,ETC/USDT,50.238,52.29,49.273,51.325,1596362.126,81773678.91,154289,50.7815
1.62795E+12,2021-08-03,ETC/USDT,51.307,52.222,48.374,49.451,1598482.133,79378116.34,147772,50.298
1.62804E+12,2021-08-04,ETC/USDT,49.455,52.24,48.521,51.576,1538891.396,77634435.88,142677,50.3805
1.62812E+12,2021-08-05,ETC/USDT,51.589,53.558,48.744,52.431,2375249.805,122412664.6,216652,51.151
1.62821E+12,2021-08-06,ETC/USDT,52.445,53.694,51.223,53.1,1746895.04,91674199.44,158620,52.4585
1.62829E+12,2021-08-07,ETC/USDT,53.09,61.2,52.644,60.587,5177607.573,299156587.9,479326,56.922
1.62838E+12,2021-08-08,ETC/USDT,60.585,63.256,55.852,57.068,4189098.164,251670522.1,373093,59.554
1.62847E+12,2021-08-09,ETC/USDT,57.087,60.41,55,59.034,2812025.95,164019118.7,251771,57.705
1.62855E+12,2021-08-10,ETC/USDT,59.015,60.366,56.944,58.884,2144610.92,125802061.9,214224,58.655
1.62864E+12,2021-08-11,ETC/USDT,58.88,63.94,58.603,60.721,3577816.098,218893948,386312,61.2715
1.62873E+12,2021-08-12,ETC/USDT,60.732,65.894,57.515,60,3803081.684,232844346.2,372804,61.7045
1.62881E+12,2021-08-13,ETC/USDT,60.028,64.438,59.337,64.264,2326384.666,144947860.7,236554,61.8875
1.6289E+12,2021-08-14,ETC/USDT,64.271,67.626,61.705,67.268,4227668.666,274813227.9,468232,64.6655
1.62899E+12,2021-08-15,ETC/USDT,67.274,77.111,66.974,74.989,7066757.146,510354405.8,918682,72.0425
1.62907E+12,2021-08-16,ETC/USDT,74.977,75.797,64.758,69.036,3926733.101,282612405.9,914761,70.2775
1.62916E+12,2021-08-17,ETC/USDT,69.024,71.744,60.939,62.891,3610987.778,243965511.2,405927,66.3415
1.62924E+12,2021-08-18,ETC/USDT,62.885,66.183,59.638,63.952,2812490.818,178088698.9,288187,62.9105
1.62933E+12,2021-08-19,ETC/USDT,63.913,67.111,60.571,67.054,2184040.808,139185935.6,247097,63.841
1.62942E+12,2021-08-20,ETC/USDT,67.094,70.491,66.101,70.2,2442079.229,166571854.2,290805,68.296
1.6295E+12,2021-08-21,ETC/USDT,70.199,70.361,66.69,67.512,1691684.675,116051181.4,189059,68.5255
1.62959E+12,2021-08-22,ETC/USDT,67.49,68.642,64.686,67.359,1279047.344,85672054.07,156748,66.664
1.62968E+12,2021-08-23,ETC/USDT,67.369,69.5,66.72,68.257,1966588.729,134318312,222080,68.11
1.62976E+12,2021-08-24,ETC/USDT,68.244,68.649,60.812,62.832,2215908.828,143832410.3,242313,64.7305
1.62985E+12,2021-08-25,ETC/USDT,62.81,64.812,60.792,63.773,2055120.896,129508381.9,327808,62.802
1.62994E+12,2021-08-26,ETC/USDT,63.757,64.4,58.58,59.77,1980257.912,120762029,257223,61.49
1.63002E+12,2021-08-27,ETC/USDT,59.78,64.21,58.63,64.09,2001233.949,122292402.4,201912,61.42
1.63011E+12,2021-08-28,ETC/USDT,64.12,66.64,62.79,64.19,1923644.212,124755140,229728,64.715
1.6302E+12,2021-08-29,ETC/USDT,64.2,65.76,62.8,63.23,1309403.65,83789804.51,119264,64.28
1.63028E+12,2021-08-30,ETC/USDT,63.24,64.96,61,61.83,1705186.72,107053430.3,166600,62.98
1.63037E+12,2021-08-31,ETC/USDT,61.82,65,60.54,63.8,1990487.98,126162673.8,208112,62.77
1.63045E+12,2021-09-01,ETC/USDT,63.8,69,62.14,68.75,3120544.153,204872322.3,322734,65.57
1.63054E+12,2021-09-02,ETC/USDT,68.74,70.221,66.43,67.61,2265716.487,154389772.6,226318,68.3255
1.63063E+12,2021-09-03,ETC/USDT,67.62,72.44,66.03,69.98,3425687.842,239467644.5,323060,69.235
1.63071E+12,2021-09-04,ETC/USDT,69.98,71.27,67.97,68.81,2042558.42,142002047.9,184029,69.62
1.6308E+12,2021-09-05,ETC/USDT,68.81,73.96,67.99,73.54,2909541.575,206668317.9,280718,70.975
1.63089E+12,2021-09-06,ETC/USDT,73.52,77.36,71.03,73.48,3632761.278,268876641.5,380612,74.195
1.63097E+12,2021-09-07,ETC/USDT,73.48,73.85,47.63,59.36,8654965.395,532713025.2,645192,60.74
1.63106E+12,2021-09-08,ETC/USDT,59.39,61.46,53.27,58.71,4876891.72,281037674.9,338405,57.365
1.63115E+12,2021-09-09,ETC/USDT,58.74,60.44,57.33,58.92,1999265.33,117958976.5,158160,58.885
1.63123E+12,2021-09-10,ETC/USDT,58.93,60.43,54.81,56.31,1672182.99,96211503.01,139049,57.62
1.63132E+12,2021-09-11,ETC/USDT,56.29,58.34,55.56,57.08,970375.52,55382798.71,86442,56.95
1.6314E+12,2021-09-12,ETC/USDT,57.07,58.98,56.07,58.07,944806.77,54629296.41,88505,57.525
1.63149E+12,2021-09-13,ETC/USDT,58.07,58.39,53.43,55.72,1492118.37,82815735.45,135107,55.91
1.63158E+12,2021-09-14,ETC/USDT,55.74,57.34,55.12,57.14,956570.32,53838699.92,80975,56.23
1.63166E+12,2021-09-15,ETC/USDT,57.14,59.35,56.28,59.18,1183757.02,68650142.09,105561,57.815
1.63175E+12,2021-09-16,ETC/USDT,59.2,60.08,56.79,57.99,1330568.06,77837027.77,121409,58.435
1.63184E+12,2021-09-17,ETC/USDT,58,59.11,56.01,56.7,1088285.41,62489187.41,96388,57.56
1.63192E+12,2021-09-18,ETC/USDT,56.69,58.41,55.69,57.19,855410.11,48961076.45,69920,57.05
1.63201E+12,2021-09-19,ETC/USDT,57.19,57.26,54.75,55.33,753689.61,42260291,63668,56.005
1.6321E+12,2021-09-20,ETC/USDT,55.33,55.43,47.17,49.11,2594457.871,132006596.5,203221,51.3
1.63218E+12,2021-09-21,ETC/USDT,49.1,50.41,44.69,45.81,2102363.218,100823313.8,159524,47.55
1.63227E+12,2021-09-22,ETC/USDT,45.81,51.31,44.88,51.26,1449635.34,70117566.51,109289,48.095
1.63236E+12,2021-09-23,ETC/USDT,51.23,51.56,49.39,51.31,1062347.99,53869838.03,83845,50.475
1.63244E+12,2021-09-24,ETC/USDT,51.31,51.88,44.07,47.64,2387824.912,112424767.9,156771,47.975
1.63253E+12,2021-09-25,ETC/USDT,47.64,49.64,46.16,47.34,1364206.72,65057109.36,92415,47.9
1.63261E+12,2021-09-26,ETC/USDT,47.31,48.3,43.97,47.19,1606934.448,74516973.38,102204,46.135
1.6327E+12,2021-09-27,ETC/USDT,47.19,48.4,45.28,45.37,1148693.78,53859645,80054,46.84
1.63279E+12,2021-09-28,ETC/USDT,45.35,48.76,44.78,44.99,1938745.91,89648250.89,126509,46.77
1.63287E+12,2021-09-29,ETC/USDT,44.99,46.85,44.57,45.52,1235908.55,56570679.97,81832,45.71
1.63296E+12,2021-09-30,ETC/USDT,45.5,47.29,45.27,47.01,1126321.3,52429051.73,80232,46.28
1.63305E+12,2021-10-01,ETC/USDT,47.03,52.57,46.6,51.9,2390780.29,120100227.1,179258,49.585
1.63313E+12,2021-10-02,ETC/USDT,51.9,55.22,51.13,53.17,2166890.99,116503913.9,177751,53.175
1.63322E+12,2021-10-03,ETC/USDT,53.16,55.03,51.81,53.68,1591970.64,85573458.58,142898,53.42
1.63331E+12,2021-10-04,ETC/USDT,53.69,53.8,50.44,52.58,1615196.84,84210662.55,133355,52.12
1.63339E+12,2021-10-05,ETC/USDT,52.59,54.87,52.26,54.36,1554697.47,83442072.93,139837,53.565
1.63348E+12,2021-10-06,ETC/USDT,54.37,56.07,51.01,54.83,2371514.22,128640304.9,215525,53.54
1.63356E+12,2021-10-07,ETC/USDT,54.83,55.79,53.12,54.34,1998640.43,108812154.5,162148,54.455
1.63365E+12,2021-10-08,ETC/USDT,54.36,55.13,53.08,53.68,1310372.68,70970515.02,104098,54.105
1.63374E+12,2021-10-09,ETC/USDT,53.69,57.45,53.19,55.63,1775526.18,99090907.02,158781,55.32
1.63382E+12,2021-10-10,ETC/USDT,55.64,56.36,52.59,52.84,1187198.53,64957297.43,110524,54.475
1.63391E+12,2021-10-11,ETC/USDT,52.83,55.35,52.06,53.93,1066608.74,57624879.53,93462,53.705
1.634E+12,2021-10-12,ETC/USDT,53.93,53.93,50.83,52.73,1244896.8,65043917.84,96349,52.38
1.63408E+12,2021-10-13,ETC/USDT,52.73,53.59,51.34,53.43,1055534.59,55223968.33,85887,52.465
1.63417E+12,2021-10-14,ETC/USDT,53.43,54.98,53,54.5,1150082.98,62197592.38,106141,53.99
1.63426E+12,2021-10-15,ETC/USDT,54.5,56.96,52.47,54.3,2277895.76,124233024,226015,54.715
1.63434E+12,2021-10-16,ETC/USDT,54.3,55.38,53.49,54.12,1001651.01,54531784.48,107085,54.435
1.63443E+12,2021-10-17,ETC/USDT,54.12,54.7,50.27,53.11,1004022.24,53250420.33,103289,52.485
1.63452E+12,2021-10-18,ETC/USDT,53.1,53.79,51.78,52.43,959572.5,50650109.94,100157,52.785
1.6346E+12,2021-10-19,ETC/USDT,52.43,53.5,51.81,52.87,759794.44,40049249.43,72426,52.655
1.63469E+12,2021-10-20,ETC/USDT,52.88,55.8,52.23,55.59,1159437.25,62830856.9,146143,54.015
1.63477E+12,2021-10-21,ETC/USDT,55.58,60,55.27,55.35,2831849.6,161639706.4,380748,57.635
1.63486E+12,2021-10-22,ETC/USDT,55.36,57,53.56,54.55,1608125.29,89194781.3,153299,55.28
1.63495E+12,2021-10-23,ETC/USDT,54.53,56.09,53.84,55.88,891081.54,49071421.21,103801,54.965
1.63503E+12,2021-10-24,ETC/USDT,55.88,56.06,53.55,54.94,842500.02,46029080.12,92842,54.805
1.63512E+12,2021-10-25,ETC/USDT,54.95,56.37,54.64,55.42,1009150.14,56111901.92,106758,55.505
1.63521E+12,2021-10-26,ETC/USDT,55.42,56.2,53.61,54.2,1202939.48,66312148.97,127295,54.905
1.63529E+12,2021-10-27,ETC/USDT,54.21,55.32,42.15,48.71,4032261.711,198175073.4,343776,48.735
1.63538E+12,2021-10-28,ETC/USDT,48.71,52.68,48.3,52.18,2143842.37,109333542,202073,50.49
1.63547E+12,2021-10-29,ETC/USDT,52.19,54.1,51.71,53.94,1245104.83,65890664.26,139687,52.905
1.63555E+12,2021-10-30,ETC/USDT,53.94,54,51.57,52.95,922243.84,48602358.96,88732,52.785
1.63564E+12,2021-10-31,ETC/USDT,52.94,58.79,52.11,54.37,4020562.27,222140875.1,413581,55.45
1.63572E+12,2021-11-01,ETC/USDT,54.38,55.16,52.25,53.88,1340156.08,72044026.26,130449,53.705
1.63581E+12,2021-11-02,ETC/USDT,53.85,55.8,53.24,55.21,1049694.1,57091583.02,114246,54.52
1.6359E+12,2021-11-03,ETC/USDT,55.23,57.16,53.21,55.48,1833525.65,101328106.3,203281,55.185
1.63598E+12,2021-11-04,ETC/USDT,55.5,56.24,52.48,53.65,1223614.26,66186488.33,122682,54.36
1.63607E+12,2021-11-05,ETC/USDT,53.64,54.08,52.51,53.12,972068.05,51840589.02,90095,53.295
1.63616E+12,2021-11-06,ETC/USDT,53.12,53.52,50.6,52.88,739182.5,38649124.78,82970,52.06
1.63624E+12,2021-11-07,ETC/USDT,52.88,54.54,52.51,54.08,795735.25,42559992.69,69805,53.525
1.63633E+12,2021-11-08,ETC/USDT,54.08,56.82,53.75,56.59,1687797.81,92974958.57,149372,55.285
1.63642E+12,2021-11-09,ETC/USDT,56.61,65.31,55.78,60.85,9080376.5,557400986.1,901236,60.545
1.6365E+12,2021-11-10,ETC/USDT,60.86,64.43,52,56.63,6760805.84,404752599.5,609447,58.215
1.63659E+12,2021-11-11,ETC/USDT,56.62,58.05,55.34,56.74,1851721.06,104991457.4,169535,56.695
1.63668E+12,2021-11-12,ETC/USDT,56.72,57.8,53.65,55.5,1879920.66,104379596.7,162461,55.725
1.63676E+12,2021-11-13,ETC/USDT,55.49,56.63,54.79,56.29,1174141.13,65381692.75,105804,55.71
1.63685E+12,2021-11-14,ETC/USDT,56.29,56.9,54.76,56.12,771441.77,42954281.79,75002,55.83
1.63693E+12,2021-11-15,ETC/USDT,56.13,56.73,54.18,54.81,954835.65,53138355.8,94576,55.455
1.63702E+12,2021-11-16,ETC/USDT,54.79,54.82,47.26,50.82,3747689.8,191567839.9,233576,51.04
1.63711E+12,2021-11-17,ETC/USDT,50.79,51.47,49.1,51.24,1218092.86,61442837.63,96617,50.285
1.63719E+12,2021-11-18,ETC/USDT,51.24,51.78,46.8,48.43,1827745.32,89839832.18,129471,49.29
1.63728E+12,2021-11-19,ETC/USDT,48.42,50.84,47.79,50.66,1218420.07,60376345.47,91867,49.315
1.63737E+12,2021-11-20,ETC/USDT,50.65,51.34,49.06,51.06,906967.69,45710947.24,65256,50.2
1.63745E+12,2021-11-21,ETC/USDT,51.07,51.79,49.9,50.41,866473.51,43985818.86,67145,50.845
1.63754E+12,2021-11-22,ETC/USDT,50.43,50.5,47.71,48.59,1266488.48,62098200.53,91675,49.105
1.63763E+12,2021-11-23,ETC/USDT,48.58,49.87,47.85,49.55,1051039.58,51546843.82,83820,48.86
1.63771E+12,2021-11-24,ETC/USDT,49.55,49.77,47.12,48.28,1018732.84,49116322.5,82942,48.445
1.6378E+12,2021-11-25,ETC/USDT,48.27,53.49,47.88,50.55,2355110.97,120447304.7,202340,50.685
1.63788E+12,2021-11-26,ETC/USDT,50.56,50.68,44.7,46.67,2557480.04,119971550.3,161447,47.69
1.63797E+12,2021-11-27,ETC/USDT,46.66,47.71,46.38,46.78,652336.49,30668422.3,50940,47.045
1.63806E+12,2021-11-28,ETC/USDT,46.77,47.55,44.45,47.5,871658.92,40037611.39,64876,46
1.63814E+12,2021-11-29,ETC/USDT,47.5,48.98,47.03,48.22,845896.51,40444559.49,70063,48.005
1.63823E+12,2021-11-30,ETC/USDT,48.21,50.09,46.22,48.32,1305957.91,63215703.83,104335,48.155
1.63832E+12,2021-12-01,ETC/USDT,48.32,49.59,47.03,47.85,923888.21,44915775.22,75664,48.31
1.6384E+12,2021-12-02,ETC/USDT,47.85,47.87,46.32,47.03,861633.49,40673224.26,61458,47.095
1.63849E+12,2021-12-03,ETC/USDT,47.03,47.81,43.36,44.87,1236885.46,56769233.1,84707,45.585
1.63858E+12,2021-12-04,ETC/USDT,44.85,45.01,28.12,39.33,7194804.458,263118229.2,312135,36.565
1.63866E+12,2021-12-05,ETC/USDT,39.3,40.75,36.66,38.79,3219703.85,124726095.3,157103,38.705
1.63875E+12,2021-12-06,ETC/USDT,38.82,39.89,35.09,39.32,3152516,117389210.6,181118,37.49
1.63884E+12,2021-12-07,ETC/USDT,39.32,40.48,38.68,39.6,1410807.57,55789271.4,106832,39.58
1.63892E+12,2021-12-08,ETC/USDT,39.6,41.9,36,40.95,2046390.98,82944357.13,127024,38.95
1.63901E+12,2021-12-09,ETC/USDT,40.94,41.36,37.35,37.5,1020464.57,40036661.85,65800,39.355
1.63909E+12,2021-12-10,ETC/USDT,37.51,38.95,36.19,36.37,1417705.94,53203829.16,80787,37.57
1.63918E+12,2021-12-11,ETC/USDT,36.34,38.3,35.62,38,1044273.97,39029368.74,62298,36.96
1.63927E+12,2021-12-12,ETC/USDT,38,38.4,36.74,37.9,486231.06,18320494.09,34103,37.57
1.63935E+12,2021-12-13,ETC/USDT,37.89,38.11,33.57,34.19,1206164.38,42831248.2,90739,35.84
1.63944E+12,2021-12-14,ETC/USDT,34.2,36.52,33.7,35.41,1483642.64,51761863.54,103565,35.11
1.63953E+12,2021-12-15,ETC/USDT,35.4,36.64,33.26,36.14,1308070.08,45979183.45,96964,34.95
1.63961E+12,2021-12-16,ETC/USDT,36.13,36.8,35.05,35.16,731625.73,26413652.63,59409,35.925
1.6397E+12,2021-12-17,ETC/USDT,35.15,35.5,33.28,34.3,763102.45,26309088.11,61835,34.39
1.63979E+12,2021-12-18,ETC/USDT,34.3,35.53,33.8,35.03,470419.94,16391950.17,43843,34.665
1.63987E+12,2021-12-19,ETC/USDT,35.03,36.32,34.74,34.87,576527.02,20346952.2,50275,35.53
1.63996E+12,2021-12-20,ETC/USDT,34.86,35.43,33.52,34.55,874262.04,29996770.76,57828,34.475
1.64004E+12,2021-12-21,ETC/USDT,34.56,35.53,34.35,35.32,538616.75,18884768.66,39449,34.94
1.64013E+12,2021-12-22,ETC/USDT,35.32,36.52,35.16,35.7,733759.43,26359706.73,51039,35.84
1.64022E+12,2021-12-23,ETC/USDT,35.69,37.72,35.16,37.53,802833.98,29227368.14,58261,36.44
1.6403E+12,2021-12-24,ETC/USDT,37.56,38.42,37,37.41,784740.83,29670344.08,57598,37.71
1.64039E+12,2021-12-25,ETC/USDT,37.42,38.79,37.17,38.08,453634.52,17265402.01,38593,37.98
1.64048E+12,2021-12-26,ETC/USDT,38.07,38.35,36.95,37.93,533316.56,20050488.83,43902,37.65
1.64056E+12,2021-12-27,ETC/USDT,37.94,38.7,37.54,37.62,532623.43,20340104.75,44735,38.12
1.64065E+12,2021-12-28,ETC/USDT,37.61,37.63,34.57,34.93,1034147.04,37099647.91,70310,36.1
