unix,ds,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount,Value
1.59892E+12,2020-09-01,EOS/USDT,3.2081,3.5497,3.1517,3.4724,18258233.6,61255830.45,133342,3.3507
1.599E+12,2020-09-02,EOS/USDT,3.4705,3.4982,2.8773,3.1016,30237981.7,96352603.17,198391,3.18775
1.59909E+12,2020-09-03,EOS/USDT,3.102,3.1584,2.4909,2.6133,37791737.28,109324079.4,217078,2.82465
1.59918E+12,2020-09-04,EOS/USDT,2.6138,3.2421,2.5788,2.9948,58003354.44,170619010.5,319449,2.91045
1.59926E+12,2020-09-05,EOS/USDT,2.9948,3.1506,2.7733,2.9387,57832664.28,172565652.5,317475,2.96195
1.59935E+12,2020-09-06,EOS/USDT,2.9391,3.0335,2.8101,2.9024,20449007.58,59499477.84,143413,2.9218
1.59944E+12,2020-09-07,EOS/USDT,2.9025,2.9393,2.6595,2.852,20516121.64,57435242.76,138376,2.7994
1.59952E+12,2020-09-08,EOS/USDT,2.8536,2.8594,2.6707,2.7622,17445846.31,48094188.52,116634,2.76505
1.59961E+12,2020-09-09,EOS/USDT,2.762,2.8134,2.6966,2.7514,10566139.48,29172177.31,62772,2.755
1.5997E+12,2020-09-10,EOS/USDT,2.7514,2.8419,2.7377,2.7767,11796591.11,32825400.48,64737,2.7898
1.59978E+12,2020-09-11,EOS/USDT,2.7759,2.8214,2.7171,2.7846,10953743.36,30428900.26,64005,2.76925
1.59987E+12,2020-09-12,EOS/USDT,2.785,2.8288,2.741,2.8052,7893987.78,21999147.75,46841,2.7849
1.59996E+12,2020-09-13,EOS/USDT,2.8046,2.8269,2.6726,2.7249,10904326.97,30018430.02,69368,2.74975
1.60004E+12,2020-09-14,EOS/USDT,2.7249,2.764,2.6854,2.7317,8910182.7,24340937.18,56138,2.7247
1.60013E+12,2020-09-15,EOS/USDT,2.731,2.7814,2.6976,2.7034,10931677.27,29945885.05,62814,2.7395
1.60021E+12,2020-09-16,EOS/USDT,2.7036,2.7492,2.5771,2.713,13376622.27,35755973.56,84744,2.66315
1.6003E+12,2020-09-17,EOS/USDT,2.7124,2.7761,2.694,2.7375,10099272.94,27554904.37,59285,2.73505
1.60039E+12,2020-09-18,EOS/USDT,2.7375,2.75,2.6491,2.6905,9252473.72,25086371.63,47255,2.69955
1.60047E+12,2020-09-19,EOS/USDT,2.6905,2.7377,2.6789,2.7031,5617629.89,15217591.12,30812,2.7083
1.60056E+12,2020-09-20,EOS/USDT,2.7017,2.7017,2.6229,2.6715,5718243.29,15240429.87,35678,2.6623
1.60065E+12,2020-09-21,EOS/USDT,2.6727,2.6895,2.4897,2.5051,11704230.68,30314308.94,69661,2.5896
1.60073E+12,2020-09-22,EOS/USDT,2.5051,2.5849,2.4867,2.5718,6639827.21,16872047.85,37873,2.5358
1.60082E+12,2020-09-23,EOS/USDT,2.5719,2.5785,2.3907,2.4423,7620003.34,19076861.38,45412,2.4846
1.60091E+12,2020-09-24,EOS/USDT,2.4423,2.5612,2.4239,2.5337,8392178.92,20903244.47,51818,2.49255
1.60099E+12,2020-09-25,EOS/USDT,2.5344,2.5635,2.4629,2.5445,9169817.92,23101259.93,51092,2.5132
1.60108E+12,2020-09-26,EOS/USDT,2.544,2.6058,2.5051,2.5655,6104966.56,15612018.12,36808,2.55545
1.60116E+12,2020-09-27,EOS/USDT,2.5655,2.6011,2.5264,2.5897,6135356.97,15756292.84,36949,2.56375
1.60125E+12,2020-09-28,EOS/USDT,2.5897,2.6333,2.5503,2.5626,9444420.85,24552307.82,48469,2.5918
1.60134E+12,2020-09-29,EOS/USDT,2.5625,2.6029,2.5539,2.5995,6145092.38,15844683.32,33412,2.5784
1.60142E+12,2020-09-30,EOS/USDT,2.5994,2.6001,2.5556,2.5777,5077013.15,13073483.48,26501,2.57785
1.60151E+12,2020-10-01,EOS/USDT,2.5776,2.632,2.4861,2.5446,7519319.67,19288752.52,45824,2.55905
1.6016E+12,2020-10-02,EOS/USDT,2.544,2.5576,2.4132,2.4787,8132938.58,20181962.05,50552,2.4854
1.60168E+12,2020-10-03,EOS/USDT,2.4792,2.5017,2.4675,2.4786,3208406.62,7968479.4,19947,2.4846
1.60177E+12,2020-10-04,EOS/USDT,2.4777,2.5342,2.4645,2.5176,5213723.42,13042532.79,26240,2.49935
1.60186E+12,2020-10-05,EOS/USDT,2.5172,2.5378,2.4896,2.5257,4975314.38,12507258.72,25776,2.5137
1.60194E+12,2020-10-06,EOS/USDT,2.5262,2.9711,2.4858,2.6959,39521912.51,108422381.4,223867,2.72845
1.60203E+12,2020-10-07,EOS/USDT,2.6959,2.7167,2.5922,2.6436,19167906.5,50771953.41,100430,2.65445
1.60212E+12,2020-10-08,EOS/USDT,2.644,2.6539,2.4944,2.6066,14694845.07,38131368.45,80329,2.57415
1.6022E+12,2020-10-09,EOS/USDT,2.6065,2.6568,2.5805,2.6406,8543238.67,22415888.38,51780,2.61865
1.60229E+12,2020-10-10,EOS/USDT,2.6405,2.7188,2.633,2.6415,8199375.41,21958351.34,52757,2.6759
1.60237E+12,2020-10-11,EOS/USDT,2.6414,2.686,2.615,2.6576,6672391.34,17738756.54,40078,2.6505
1.60246E+12,2020-10-12,EOS/USDT,2.6574,2.6824,2.6075,2.6428,11318415.21,30009349.08,60004,2.64495
1.60255E+12,2020-10-13,EOS/USDT,2.6428,2.6655,2.6104,2.6383,7832610.7,20675135.06,47012,2.63795
1.60263E+12,2020-10-14,EOS/USDT,2.6383,2.6516,2.5804,2.6065,6416013.09,16803515.59,41258,2.616
1.60272E+12,2020-10-15,EOS/USDT,2.6068,2.628,2.5824,2.5985,6105948.61,15896176.44,38711,2.6052
1.60281E+12,2020-10-16,EOS/USDT,2.5981,2.6108,2.4911,2.5362,9757793.36,24790856.81,59543,2.55095
1.60289E+12,2020-10-17,EOS/USDT,2.5378,2.5489,2.5036,2.5217,4641493.94,11731107.18,33659,2.52625
1.60298E+12,2020-10-18,EOS/USDT,2.5217,2.5569,2.5177,2.5459,3171318.89,8040665.076,18369,2.5373
1.60307E+12,2020-10-19,EOS/USDT,2.5455,2.611,2.5237,2.5819,6620719.33,16972535.13,40802,2.56735
1.60315E+12,2020-10-20,EOS/USDT,2.5814,2.5856,2.5007,2.5264,7665418.38,19501064.56,45393,2.54315
1.60324E+12,2020-10-21,EOS/USDT,2.5263,2.655,2.5215,2.6055,11791033.47,30629577.95,61624,2.58825
1.60332E+12,2020-10-22,EOS/USDT,2.6054,2.7045,2.6035,2.6693,9918977.68,26411929.92,59490,2.654
1.60341E+12,2020-10-23,EOS/USDT,2.6694,2.6842,2.5992,2.6395,6959185.76,18457996.64,43831,2.6417
1.6035E+12,2020-10-24,EOS/USDT,2.6393,2.67,2.614,2.6597,3906214.81,10334424.25,24221,2.642
1.60358E+12,2020-10-25,EOS/USDT,2.6594,2.738,2.6181,2.7074,6792693.84,18119000.49,40176,2.67805
1.60367E+12,2020-10-26,EOS/USDT,2.7072,2.7496,2.5918,2.6291,10409838.33,27892985.43,62176,2.6707
1.60376E+12,2020-10-27,EOS/USDT,2.6295,2.6965,2.6268,2.6739,5532423.77,14700641.49,34510,2.66165
1.60384E+12,2020-10-28,EOS/USDT,2.6735,2.7541,2.621,2.6524,11763103.37,31421686.02,69116,2.68755
1.60393E+12,2020-10-29,EOS/USDT,2.652,2.6798,2.6011,2.6387,6578696.29,17416805.81,37791,2.64045
1.60402E+12,2020-10-30,EOS/USDT,2.6386,2.6469,2.4035,2.5068,13459280.97,33998854.36,74059,2.5252
1.6041E+12,2020-10-31,EOS/USDT,2.5071,2.5665,2.4939,2.528,5946231.53,15047305.98,34345,2.5302
1.60419E+12,2020-11-01,EOS/USDT,2.5279,2.5406,2.4548,2.5185,4276592.54,10705418.56,25672,2.4977
1.60428E+12,2020-11-02,EOS/USDT,2.5186,2.5503,2.4091,2.433,8610468.71,21265439.6,49223,2.4797
1.60436E+12,2020-11-03,EOS/USDT,2.4332,2.4432,2.2259,2.3655,13815918.08,32170130.38,70189,2.33455
1.60445E+12,2020-11-04,EOS/USDT,2.3652,2.3752,2.29,2.3506,7808043.06,18270919.06,40730,2.3326
1.60453E+12,2020-11-05,EOS/USDT,2.3506,2.4891,2.3495,2.4464,12180086.72,29335061.03,65422,2.4193
1.60462E+12,2020-11-06,EOS/USDT,2.4467,2.545,2.4378,2.5349,12903400.78,32205758.44,75068,2.4914
1.60471E+12,2020-11-07,EOS/USDT,2.5348,2.6262,2.4463,2.4971,13337578.26,34025902.87,89444,2.53625
1.60479E+12,2020-11-08,EOS/USDT,2.4971,2.563,2.4827,2.5361,5149937.99,13000863.65,35145,2.52285
1.60488E+12,2020-11-09,EOS/USDT,2.5356,2.5588,2.4572,2.4975,6274076.91,15757655.92,45615,2.508
1.60497E+12,2020-11-10,EOS/USDT,2.4975,2.5282,2.476,2.498,5413255.43,13542120.17,35742,2.5021
1.60505E+12,2020-11-11,EOS/USDT,2.498,2.5392,2.4919,2.4982,4874289.08,12247096.64,35552,2.51555
1.60514E+12,2020-11-12,EOS/USDT,2.4981,2.5041,2.432,2.4632,6988557.27,17291272.5,44552,2.46805
1.60523E+12,2020-11-13,EOS/USDT,2.4624,2.64,2.4553,2.5982,10104959.94,25714132.44,66530,2.54765
1.60531E+12,2020-11-14,EOS/USDT,2.5985,2.6108,2.4961,2.5359,6908392.65,17582738.26,58119,2.55345
1.6054E+12,2020-11-15,EOS/USDT,2.5359,2.5476,2.4691,2.4961,5833997.73,14669450.3,39077,2.50835
1.60548E+12,2020-11-16,EOS/USDT,2.4961,2.6056,2.4856,2.583,8258090.17,21079697.78,54041,2.5456
1.60557E+12,2020-11-17,EOS/USDT,2.5826,2.7559,2.5752,2.7162,17182505.3,46074481.28,119283,2.66555
1.60566E+12,2020-11-18,EOS/USDT,2.7157,2.7323,2.4476,2.6371,19787146.16,51684862.04,141352,2.58995
1.60574E+12,2020-11-19,EOS/USDT,2.6382,2.7,2.5594,2.6363,10989620.24,28907064.06,83357,2.6297
1.60583E+12,2020-11-20,EOS/USDT,2.6358,2.8286,2.6333,2.7798,18542539.88,50768197.73,131565,2.73095
1.60592E+12,2020-11-21,EOS/USDT,2.7802,3.2586,2.6881,3.2306,48331723.32,145432587.1,252497,2.97335
1.606E+12,2020-11-22,EOS/USDT,3.2319,3.3051,2.8961,3.0633,40566393.08,125284865.4,221113,3.1006
1.60609E+12,2020-11-23,EOS/USDT,3.0637,3.4,2.9947,3.3789,42578449.47,136617126.3,256581,3.19735
1.60618E+12,2020-11-24,EOS/USDT,3.378,3.7761,3.3285,3.5987,49169188.39,173849919.5,362440,3.5523
1.60626E+12,2020-11-25,EOS/USDT,3.599,3.8802,3.3037,3.4247,42122344.92,150682016.3,321261,3.59195
1.60635E+12,2020-11-26,EOS/USDT,3.4248,3.532,2.7053,2.9522,58593382.07,178602179.5,363282,3.11865
1.60644E+12,2020-11-27,EOS/USDT,2.9524,3.03,2.7532,2.8734,24009942.96,69209376.69,140990,2.8916
1.60652E+12,2020-11-28,EOS/USDT,2.8734,3.0731,2.8202,2.9982,19030456.76,56188714.82,122431,2.94665
1.60661E+12,2020-11-29,EOS/USDT,2.9976,3.0986,2.9035,3.0311,16498728.74,49293852.24,100520,3.00105
1.60669E+12,2020-11-30,EOS/USDT,3.0321,3.282,2.9952,3.2615,25341850.19,79778711.79,145465,3.1386
1.60678E+12,2020-12-01,EOS/USDT,3.2599,3.34,2.9206,2.9942,27621880.93,86798710.08,166636,3.1303
1.60687E+12,2020-12-02,EOS/USDT,2.9942,3.0863,2.959,3.0565,11397214.15,34550348.94,84706,3.02265
1.60695E+12,2020-12-03,EOS/USDT,3.0563,3.1346,3.0093,3.0803,10269216.6,31558095.54,71412,3.07195
1.60704E+12,2020-12-04,EOS/USDT,3.0804,3.1482,2.7977,2.8456,16212208.28,48792706.96,120731,2.97295
1.60713E+12,2020-12-05,EOS/USDT,2.845,3.0126,2.8201,3.0079,8528184.62,24927421.68,60757,2.91635
1.60721E+12,2020-12-06,EOS/USDT,3.009,3.0361,2.9086,2.9969,6980771.83,20716642.24,54048,2.97235
1.6073E+12,2020-12-07,EOS/USDT,2.9975,3.009,2.9069,2.9491,7935160.02,23531814.27,45021,2.95795
1.60739E+12,2020-12-08,EOS/USDT,2.9492,2.9604,2.744,2.803,9609375.93,27470754.03,69933,2.8522
1.60747E+12,2020-12-09,EOS/USDT,2.8023,2.836,2.6627,2.8085,11243665.28,31091243.41,73021,2.74935
1.60756E+12,2020-12-10,EOS/USDT,2.8083,2.8147,2.6999,2.7401,6532215.72,18050837.05,46062,2.7573
1.60764E+12,2020-12-11,EOS/USDT,2.741,2.7494,2.6476,2.6938,10162517.13,27391266.1,55619,2.6985
1.60773E+12,2020-12-12,EOS/USDT,2.6945,2.7862,2.6782,2.7672,6975725.45,19193640.03,45248,2.7322
1.60782E+12,2020-12-13,EOS/USDT,2.7668,2.8999,2.7519,2.8507,10072162.97,28536858.12,63050,2.8259
1.6079E+12,2020-12-14,EOS/USDT,2.8505,2.8632,2.7985,2.847,6998578.65,19803474.7,54190,2.83085
1.60799E+12,2020-12-15,EOS/USDT,2.8471,2.9023,2.8063,2.8615,8046692.67,23010845.44,63443,2.8543
1.60808E+12,2020-12-16,EOS/USDT,2.8615,3.1146,2.8159,3.102,16341154.18,48439487.7,120064,2.96525
1.60816E+12,2020-12-17,EOS/USDT,3.1013,3.2573,2.9714,3.0416,31664479.85,98634775.76,200515,3.11435
1.60825E+12,2020-12-18,EOS/USDT,3.0415,3.1314,2.983,3.0594,15551156.84,47443872.48,104747,3.0572
1.60834E+12,2020-12-19,EOS/USDT,3.0597,3.12,3.03,3.0535,12646345.4,38948469.3,82690,3.075
1.60842E+12,2020-12-20,EOS/USDT,3.0528,3.3323,3.0015,3.1361,28833397.52,91790269.09,183409,3.1669
1.60851E+12,2020-12-21,EOS/USDT,3.1346,3.2784,2.9021,2.9288,28585530.14,88132927.39,173621,3.09025
1.6086E+12,2020-12-22,EOS/USDT,2.9292,2.9539,2.771,2.898,23679544.35,68070300.48,144499,2.86245
1.60868E+12,2020-12-23,EOS/USDT,2.8969,2.9147,1.9964,2.3148,49781788.43,127551682.3,261635,2.45555
1.60877E+12,2020-12-24,EOS/USDT,2.3147,2.6922,2.2508,2.6682,42668258.77,105299099.5,235217,2.4715
1.60885E+12,2020-12-25,EOS/USDT,2.6673,2.7433,2.5422,2.6661,29259347.75,77152337.14,162235,2.64275
1.60894E+12,2020-12-26,EOS/USDT,2.6657,2.6959,2.5251,2.6128,21402740.25,55953250.99,123712,2.6105
1.60903E+12,2020-12-27,EOS/USDT,2.6132,2.8721,2.4773,2.7167,36340504.78,97901772.64,191941,2.6747
1.60911E+12,2020-12-28,EOS/USDT,2.7164,2.8941,2.685,2.7638,21818607.04,60788481.41,137437,2.78955
1.6092E+12,2020-12-29,EOS/USDT,2.7638,2.7937,2.5023,2.6391,22432367.24,58984307.3,145045,2.648
1.60929E+12,2020-12-30,EOS/USDT,2.6406,2.6723,2.5348,2.6123,16477769.52,42772972.93,109286,2.60355
1.60937E+12,2020-12-31,EOS/USDT,2.6124,2.6567,2.5119,2.5911,13739882.68,35584325.31,94764,2.5843
1.60946E+12,2021-01-01,EOS/USDT,2.5906,2.7313,2.567,2.6378,13298192.52,35099545.44,101560,2.64915
1.60955E+12,2021-01-02,EOS/USDT,2.6381,2.7232,2.5627,2.6321,17549382.44,46146783.41,128653,2.64295
1.60963E+12,2021-01-03,EOS/USDT,2.6316,2.8444,2.5767,2.7985,34686424.89,94151339.13,220237,2.71055
1.60972E+12,2021-01-04,EOS/USDT,2.799,3.122,2.62,2.8191,52251721.55,149823765.5,289402,2.871
1.6098E+12,2021-01-05,EOS/USDT,2.8199,2.9537,2.7104,2.8862,30181879.28,85593226.42,183292,2.83205
1.60989E+12,2021-01-06,EOS/USDT,2.8861,3.455,2.8474,3.3711,64001252.23,203259129.7,352420,3.1512
1.60998E+12,2021-01-07,EOS/USDT,3.3714,3.4488,3.05,3.1943,70175676.38,230729793.1,354359,3.2494
1.61006E+12,2021-01-08,EOS/USDT,3.1951,3.2531,2.9,3.1094,44115462,136291274.1,228969,3.07655
1.61015E+12,2021-01-09,EOS/USDT,3.1095,3.7391,3.0126,3.6145,67692589.97,233160829.5,341310,3.37585
1.61024E+12,2021-01-10,EOS/USDT,3.6141,3.922,2.85,3.0552,123377042.1,413525613.6,588697,3.386
1.61032E+12,2021-01-11,EOS/USDT,3.0555,3.0696,2.3859,2.6663,110068969.1,294810900.1,510223,2.72775
1.61041E+12,2021-01-12,EOS/USDT,2.6692,2.7704,2.5305,2.5969,36062487.03,95812331.84,188592,2.65045
1.6105E+12,2021-01-13,EOS/USDT,2.5984,2.7933,2.5243,2.767,27740001.36,74106859.34,141858,2.6588
1.61058E+12,2021-01-14,EOS/USDT,2.7681,2.8589,2.6913,2.8089,32720798.98,90577969.67,184244,2.7751
1.61067E+12,2021-01-15,EOS/USDT,2.8094,2.9369,2.58,2.7566,41381415.15,114546660.3,229178,2.75845
1.61076E+12,2021-01-16,EOS/USDT,2.7567,2.8843,2.7056,2.777,34613368.34,96995202.23,216069,2.79495
1.61084E+12,2021-01-17,EOS/USDT,2.7771,2.8035,2.6804,2.764,21830570.16,59964210.36,137575,2.74195
1.61093E+12,2021-01-18,EOS/USDT,2.7639,2.8351,2.7021,2.8144,21835501.73,60630711.97,137726,2.7686
1.61101E+12,2021-01-19,EOS/USDT,2.8155,2.9272,2.782,2.7895,34691602.04,99179856.75,204914,2.8546
1.6111E+12,2021-01-20,EOS/USDT,2.7897,2.8234,2.656,2.7756,24136427.43,66217134.45,178036,2.7397
1.61119E+12,2021-01-21,EOS/USDT,2.7761,2.7832,2.4958,2.5451,26622270.07,70150607.06,165623,2.6395
1.61127E+12,2021-01-22,EOS/USDT,2.5442,2.6748,2.4309,2.6208,22876177.83,58853239.15,139314,2.55285
1.61136E+12,2021-01-23,EOS/USDT,2.6207,2.7828,2.5747,2.7028,22166538.13,59378553.47,130316,2.67875
1.61145E+12,2021-01-24,EOS/USDT,2.7028,2.7732,2.6461,2.7135,14726360.6,40079730.3,89780,2.70965
1.61153E+12,2021-01-25,EOS/USDT,2.7135,2.7671,2.6308,2.6481,14815480.94,40250639.41,96615,2.69895
1.61162E+12,2021-01-26,EOS/USDT,2.6483,2.6734,2.5537,2.6278,11431400.81,29872800.24,80949,2.61355
1.61171E+12,2021-01-27,EOS/USDT,2.6278,2.6281,2.4633,2.5001,13739860.94,34831585.85,95692,2.5457
1.61179E+12,2021-01-28,EOS/USDT,2.5013,2.7943,2.4736,2.709,28543070.19,76243141.65,159411,2.63395
1.61188E+12,2021-01-29,EOS/USDT,2.7077,2.9,2.6468,2.7232,42065679.73,116251941.6,249591,2.7734
1.61196E+12,2021-01-30,EOS/USDT,2.7255,3.0989,2.688,2.9319,46687724.55,134910682.8,287479,2.89345
1.61205E+12,2021-01-31,EOS/USDT,2.9314,3.0768,2.7947,2.9297,48808848.44,142995548.4,288416,2.93575
1.61214E+12,2021-02-01,EOS/USDT,2.9298,3.28,2.893,3.055,81454074.44,251617169.5,413463,3.0865
1.61222E+12,2021-02-02,EOS/USDT,3.0549,3.0762,2.953,2.9979,25606816.44,77026448.79,158825,3.0146
1.61231E+12,2021-02-03,EOS/USDT,2.9976,3.1385,2.9846,3.0665,21949660.93,67070966.81,139418,3.06155
1.6124E+12,2021-02-04,EOS/USDT,3.0665,3.1488,2.98,3.0226,24736829.9,75451532.6,172111,3.0644
1.61248E+12,2021-02-05,EOS/USDT,3.0226,3.38,3.0105,3.3128,34894929.5,110998139.2,224221,3.19525
1.61257E+12,2021-02-06,EOS/USDT,3.3148,3.3259,3.1333,3.2092,26168387.51,84229640.56,184465,3.2296
1.61266E+12,2021-02-07,EOS/USDT,3.2103,3.59,3.0251,3.44,71730948.25,239629299.2,357272,3.30755
1.61274E+12,2021-02-08,EOS/USDT,3.44,3.6,3.3503,3.5937,45616122.74,158145067.3,284408,3.47515
1.61283E+12,2021-02-09,EOS/USDT,3.5962,4.3102,3.4803,4.1631,74686340.05,288007700.9,439678,3.89525
1.61292E+12,2021-02-10,EOS/USDT,4.1644,4.5391,3.6333,4.126,92504279.48,381038361.8,549859,4.0862
1.613E+12,2021-02-11,EOS/USDT,4.1262,4.6738,4,4.5833,57897957.72,250714150.9,379402,4.3369
1.61309E+12,2021-02-12,EOS/USDT,4.5799,4.84,4.225,4.7489,52730255.73,240201539.8,410278,4.5325
1.61317E+12,2021-02-13,EOS/USDT,4.7506,5.56,4.49,5.5562,77049397.8,387473887.1,580776,5.025
1.61326E+12,2021-02-14,EOS/USDT,5.5502,5.6028,4.8614,5.0667,53628704.89,281526575.4,620695,5.2321
1.61335E+12,2021-02-15,EOS/USDT,5.0654,5.2443,4.1244,4.7148,64176584.35,302391300.2,443520,4.68435
1.61343E+12,2021-02-16,EOS/USDT,4.7143,4.972,4.414,4.6447,52643137.62,247982957.6,317116,4.693
1.61352E+12,2021-02-17,EOS/USDT,4.6438,4.887,4.4211,4.8441,36369451.02,171551543.2,257180,4.65405
1.61361E+12,2021-02-18,EOS/USDT,4.8427,5.007,4.6584,4.8146,32897326.85,159775088.7,236835,4.8327
1.61369E+12,2021-02-19,EOS/USDT,4.815,5.3763,4.65,5.2267,51485574.3,262298329.6,376403,5.01315
1.61378E+12,2021-02-20,EOS/USDT,5.2265,5.4545,4.5186,4.839,51716507.01,267080451.3,380693,4.98655
1.61387E+12,2021-02-21,EOS/USDT,4.84,5.3655,4.7296,5.1008,40374613.6,203941736.8,348949,5.04755
1.61395E+12,2021-02-22,EOS/USDT,5.1008,5.3048,4.099,4.6877,78799750.21,378586220.8,644000,4.7019
1.61404E+12,2021-02-23,EOS/USDT,4.6883,4.7221,3.1862,3.8521,101007395.4,390977884.3,685943,3.95415
1.61412E+12,2021-02-24,EOS/USDT,3.8517,4.1393,3.6775,3.8892,45678448.75,179871539.9,335781,3.9084
1.61421E+12,2021-02-25,EOS/USDT,3.8901,4.0974,3.6238,3.6711,32728301.12,128140701.9,333388,3.8606
1.6143E+12,2021-02-26,EOS/USDT,3.6695,3.7699,3.4,3.5477,38391146.46,137887241.2,275584,3.58495
1.61438E+12,2021-02-27,EOS/USDT,3.5487,3.8398,3.5431,3.6715,24977922.66,92700866.03,309840,3.69145
1.61447E+12,2021-02-28,EOS/USDT,3.6724,3.6996,3.2421,3.4765,31361448.32,108016288.5,240225,3.47085
1.61456E+12,2021-03-01,EOS/USDT,3.4745,3.7587,3.4486,3.7049,22194068.43,79859262.1,170591,3.60365
1.61464E+12,2021-03-02,EOS/USDT,3.7074,3.85,3.563,3.671,25186129.94,92919294.31,202412,3.7065
1.61473E+12,2021-03-03,EOS/USDT,3.6703,4.0655,3.6422,3.8258,35571041.38,138288349.7,350265,3.85385
1.61482E+12,2021-03-04,EOS/USDT,3.8256,3.9249,3.638,3.7483,26425366.93,100304671.9,249601,3.78145
1.6149E+12,2021-03-05,EOS/USDT,3.749,3.7557,3.5563,3.6904,18490563.23,67623998.49,218736,3.656
1.61499E+12,2021-03-06,EOS/USDT,3.6916,3.7712,3.5976,3.7207,13409844.36,49614113.8,153019,3.6844
1.61508E+12,2021-03-07,EOS/USDT,3.7214,3.8469,3.7154,3.831,16280416.71,61368678.93,116298,3.78115
1.61516E+12,2021-03-08,EOS/USDT,3.8305,3.93,3.7336,3.8981,23014527.54,88285465.14,174089,3.8318
1.61525E+12,2021-03-09,EOS/USDT,3.8991,4.1838,3.85,4.1673,28686527.23,115028302,268791,4.0169
1.61533E+12,2021-03-10,EOS/USDT,4.1653,4.188,3.8939,3.991,27216643.27,109876550.7,218205,4.04095
1.61542E+12,2021-03-11,EOS/USDT,3.9893,4.0502,3.7001,3.9532,24375977.23,95979657.96,233130,3.87515
1.61551E+12,2021-03-12,EOS/USDT,3.9536,3.9935,3.6734,3.7828,24719121.33,94887997.99,242231,3.83345
1.61559E+12,2021-03-13,EOS/USDT,3.7822,4.3863,3.6787,4.2816,28813745.27,116173328.4,245938,4.0325
1.61568E+12,2021-03-14,EOS/USDT,4.2827,4.3846,3.9255,3.9256,26674595.9,110493978.4,440797,4.15505
1.61577E+12,2021-03-15,EOS/USDT,3.9256,4.0337,3.715,3.8169,27198247.86,104925642.2,190520,3.87435
1.61585E+12,2021-03-16,EOS/USDT,3.8143,4.1343,3.6715,4.0661,31898121.62,126450751.5,342313,3.9029
1.61594E+12,2021-03-17,EOS/USDT,4.0668,4.0947,3.8542,4.0867,21834414.44,86682376.42,271838,3.97445
1.61603E+12,2021-03-18,EOS/USDT,4.0872,4.3269,4.0549,4.1434,29844241.14,124679783.4,229094,4.1909
1.61611E+12,2021-03-19,EOS/USDT,4.1443,4.267,4.026,4.1375,20296052.87,84982971.28,353154,4.1465
1.6162E+12,2021-03-20,EOS/USDT,4.1379,4.5,4.1239,4.3278,26162178,114125131.4,288879,4.31195
1.61628E+12,2021-03-21,EOS/USDT,4.3281,4.4179,4.1162,4.1536,26100800.89,110382622.1,359434,4.26705
1.61637E+12,2021-03-22,EOS/USDT,4.1538,4.3497,3.9985,4.0777,28219839.97,118629593.9,371877,4.1741
1.61646E+12,2021-03-23,EOS/USDT,4.0777,4.2666,4.0381,4.0899,22909573.87,94799441.47,377437,4.15235
1.61654E+12,2021-03-24,EOS/USDT,4.0878,4.3096,3.4544,3.6938,33240602.47,132757022.1,268538,3.882
1.61663E+12,2021-03-25,EOS/USDT,3.6919,3.7817,3.5305,3.6745,28486210.88,104855094.3,299952,3.6561
1.61672E+12,2021-03-26,EOS/USDT,3.6723,4.1929,3.6698,4.1849,33419274.18,132989193.6,276587,3.93135
1.6168E+12,2021-03-27,EOS/USDT,4.1857,4.2,3.9765,4.0912,16487912.15,67404542.82,186491,4.08825
1.61689E+12,2021-03-28,EOS/USDT,4.0898,4.2154,4.0317,4.1106,15714660.79,64921073.67,159043,4.12355
1.61698E+12,2021-03-29,EOS/USDT,4.1105,4.3121,4.064,4.2785,19360839.99,81790067.58,211052,4.18805
1.61706E+12,2021-03-30,EOS/USDT,4.2786,4.4068,4.2073,4.3361,19014503.23,81836825.41,185525,4.30705
1.61715E+12,2021-03-31,EOS/USDT,4.3371,4.9085,4.0627,4.8021,50494289.94,226231860.7,518890,4.4856
1.61724E+12,2021-04-01,EOS/USDT,4.8018,5.9847,4.708,5.5947,91899102.98,483848109.1,974693,5.34635
1.61732E+12,2021-04-02,EOS/USDT,5.5966,6.3559,5.3641,6.2557,91016938.14,530521838.1,1037063,5.86
1.61741E+12,2021-04-03,EOS/USDT,6.2526,6.4867,5.2077,5.4107,80619950.47,477840812,804628,5.8472
1.61749E+12,2021-04-04,EOS/USDT,5.4107,6.3,5.33,6.28,57685148.82,336505926.6,563238,5.815
1.61758E+12,2021-04-05,EOS/USDT,6.28,7.0817,5.8303,6.6959,82205391.71,528346241.9,844888,6.456
1.61767E+12,2021-04-06,EOS/USDT,6.6983,7.1,6.1973,6.6436,67368981.92,448276048,824943,6.64865
1.61775E+12,2021-04-07,EOS/USDT,6.6436,7.0549,5.7221,5.8824,66141509.12,416879559.7,877827,6.3885
1.61784E+12,2021-04-08,EOS/USDT,5.8812,6.4736,5.8041,6.442,29919017.72,184894703.9,324839,6.13885
1.61793E+12,2021-04-09,EOS/USDT,6.4403,6.6011,6.07,6.2072,22024528.91,139374799.6,282193,6.33555
1.61801E+12,2021-04-10,EOS/USDT,6.2082,6.762,6.1489,6.6137,29718846.38,191778184.2,377802,6.45545
1.6181E+12,2021-04-11,EOS/USDT,6.6137,7.0684,6.5526,6.7266,41297143.35,280690918.3,563849,6.8105
1.61819E+12,2021-04-12,EOS/USDT,6.7266,6.865,6.2911,6.4775,24654068.11,162708414.3,292040,6.57805
